cell,tag,arm,policy,split_fit,alpha,band_mode,campus,u,beta,rho,eps,seed,inst_id,rule,rule_sup,m0_alone,m0_sup,oracle,rule_sup_revfrac,rule_sup_orr,m0_sup_revfrac,m0_sup_orr
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,304,c09_storm2_w80_u100_0023,4099.384400,3241.008400,3855.362400,3005.678800,2308.195200,0.246326,0.257757,0.242815,0.251208
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,304,c09_storm2_w80_u100_0024,1943.420000,1469.018400,1722.660400,1476.911600,1285.333600,0.247950,0.185751,0.250000,0.166667
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,304,c09_storm2_w80_u100_0025,3707.412000,2626.412800,3394.880400,2387.792800,1896.992800,0.250000,0.229730,0.248040,0.205418
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,304,c09_storm2_w80_u100_0026,3150.937600,2110.042800,2680.118400,2111.337200,1851.407200,0.242798,0.203390,0.240536,0.174334
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,304,c09_storm2_w80_u100_0027,1808.482000,1486.798800,1610.228800,1334.190000,1322.403200,0.245403,0.162791,0.248897,0.162025
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,304,c09_storm2_w80_u100_0028,1488.968400,1451.334400,1482.233200,1240.689600,1174.773600,0.249367,0.149746,0.247793,0.155216
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,304,c09_storm2_w80_u100_0029,2294.863600,1212.709200,2215.735600,1383.535600,1059.860800,0.241265,0.181609,0.248896,0.177384
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,305,c09_storm2_w80_u100_0020,1473.651200,1491.924000,1424.086800,1292.173600,1177.979600,0.249551,0.172662,0.248210,0.182692
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,305,c09_storm2_w80_u100_0021,1519.953200,1485.355600,1447.010400,1420.248000,1348.460800,0.249158,0.145946,0.247984,0.140921
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,305,c09_storm2_w80_u100_0022,936.385600,877.132800,936.320000,915.686000,873.416000,0.250167,0.152406,0.249506,0.147757
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,305,c09_storm2_w80_u100_0023,4099.384400,3296.060800,3820.536400,2819.170800,2308.195200,0.248381,0.244076,0.250000,0.238318
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,305,c09_storm2_w80_u100_0024,1943.420000,1422.750000,1772.524000,1326.346800,1285.333600,0.248577,0.145038,0.250000,0.139303
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,305,c09_storm2_w80_u100_0025,3707.412000,2629.866800,3463.300000,2520.205600,1896.992800,0.250141,0.242697,0.249581,0.219239
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,305,c09_storm2_w80_u100_0026,3150.937600,2146.195200,2614.634800,2068.516400,1851.407200,0.242335,0.192214,0.243448,0.172249
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,305,c09_storm2_w80_u100_0027,1808.482000,1447.580000,1733.590400,1410.319600,1322.403200,0.245881,0.172680,0.246532,0.150895
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,305,c09_storm2_w80_u100_0028,1488.968400,1394.362000,1391.863600,1246.606800,1174.773600,0.249684,0.179747,0.247625,0.168798
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,305,c09_storm2_w80_u100_0029,2294.863600,1329.380800,1961.879600,1414.395200,1059.860800,0.242643,0.173913,0.246825,0.165548
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,306,c09_storm2_w80_u100_0020,1473.651200,1395.614000,1628.140000,1370.653600,1177.979600,0.249851,0.196172,0.247017,0.210145
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,306,c09_storm2_w80_u100_0021,1519.953200,1486.928400,1533.229600,1413.222000,1348.460800,0.249831,0.172973,0.249163,0.180108
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,306,c09_storm2_w80_u100_0022,936.385600,913.620000,896.517200,896.406000,873.416000,0.250333,0.130319,0.250165,0.129288
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,306,c09_storm2_w80_u100_0023,4099.384400,3253.243600,3827.144000,3099.702800,2308.195200,0.245294,0.242206,0.250000,0.262295
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,306,c09_storm2_w80_u100_0024,1943.420000,1433.761200,1697.574400,1345.972000,1285.333600,0.248263,0.167939,0.245932,0.145038
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,306,c09_storm2_w80_u100_0025,3707.412000,2523.856800,3764.293600,2700.018800,1896.992800,0.250422,0.213483,0.250139,0.220490
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,306,c09_storm2_w80_u100_0026,3150.937600,2256.832400,3229.662000,2192.713200,1851.407200,0.243673,0.195652,0.246942,0.193396
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,306,c09_storm2_w80_u100_0027,1808.482000,1546.740400,1624.020000,1413.178400,1322.403200,0.247625,0.145780,0.250158,0.133501
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,306,c09_storm2_w80_u100_0028,1488.968400,1451.138400,1631.442400,1378.165600,1174.773600,0.249209,0.170051,0.249059,0.178841
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,306,c09_storm2_w80_u100_0029,2294.863600,1465.667200,2190.245600,1294.448400,1059.860800,0.242778,0.215103,0.247929,0.213808
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,307,c09_storm2_w80_u100_0020,1473.651200,1473.434000,1426.284800,1348.236800,1177.979600,0.249851,0.188995,0.248958,0.160287
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,307,c09_storm2_w80_u100_0021,1519.953200,1446.660400,1469.801600,1410.731600,1348.460800,0.249494,0.148649,0.250336,0.139410
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,307,c09_storm2_w80_u100_0022,936.385600,902.618400,970.320000,900.414400,873.416000,0.250334,0.149333,0.249508,0.139474
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,307,c09_storm2_w80_u100_0023,4099.384400,3051.132400,3872.594000,2910.484800,2308.195200,0.246326,0.245823,0.244288,0.290168
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,307,c09_storm2_w80_u100_0024,1943.420000,1319.920400,1842.791200,1409.290400,1285.333600,0.247631,0.155612,0.250158,0.143577
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,307,c09_storm2_w80_u100_0025,3707.412000,2851.730000,3508.469200,2449.346400,1896.992800,0.250422,0.217978,0.250139,0.207127
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,307,c09_storm2_w80_u100_0026,3150.937600,2267.264000,3114.484800,2281.263200,1851.407200,0.248824,0.203310,0.244030,0.200477
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,307,c09_storm2_w80_u100_0027,1808.482000,1444.228800,1624.323600,1430.404000,1322.403200,0.244289,0.174026,0.244010,0.152455
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,307,c09_storm2_w80_u100_0028,1488.968400,1402.696400,1442.178800,1274.874800,1174.773600,0.249209,0.177665,0.248276,0.181818
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,307,c09_storm2_w80_u100_0029,2294.863600,1382.174800,1980.889200,1328.370400,1059.860800,0.242239,0.173913,0.249034,0.146341
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,308,c09_storm2_w80_u100_0020,1473.651200,1421.951200,1443.116800,1284.510800,1177.979600,0.249402,0.165468,0.249255,0.181818
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,308,c09_storm2_w80_u100_0021,1519.953200,1463.770800,1518.060800,1385.398800,1348.460800,0.248820,0.168022,0.249497,0.174731
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,308,c09_storm2_w80_u100_0022,936.385600,870.674400,895.888400,906.109600,873.416000,0.249833,0.131016,0.248185,0.138298
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,308,c09_storm2_w80_u100_0023,4099.384400,3116.875600,3872.748000,3000.631200,2308.195200,0.246027,0.282297,0.250293,0.257611
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,308,c09_storm2_w80_u100_0024,1943.420000,1380.993200,1697.536400,1349.956800,1285.333600,0.248263,0.167939,0.250315,0.161209
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,308,c09_storm2_w80_u100_0025,3707.412000,2554.314000,3508.568800,2520.464400,1896.992800,0.250141,0.211712,0.250000,0.209354
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,308,c09_storm2_w80_u100_0026,3150.937600,2266.039600,3097.514000,2214.358400,1851.407200,0.243974,0.212048,0.241056,0.223844
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,308,c09_storm2_w80_u100_0027,1808.482000,1568.313600,1631.412400,1417.316400,1322.403200,0.247625,0.161125,0.246688,0.153453
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,308,c09_storm2_w80_u100_0028,1488.968400,1404.362000,1422.438000,1378.590000,1174.773600,0.248734,0.152672,0.249057,0.151515
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,308,c09_storm2_w80_u100_0029,2294.863600,1242.564400,2295.681200,1398.196000,1059.860800,0.240289,0.187067,0.247514,0.169643
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,309,c09_storm2_w80_u100_0020,1473.651200,1464.782000,1401.729200,1387.632400,1177.979600,0.249701,0.194245,0.248507,0.177885
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,309,c09_storm2_w80_u100_0021,1519.953200,1395.287200,1532.838000,1452.060000,1348.460800,0.249832,0.150943,0.248826,0.148248
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,309,c09_storm2_w80_u100_0022,936.385600,906.820000,931.258400,917.122400,873.416000,0.249833,0.126005,0.249836,0.131234
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,309,c09_storm2_w80_u100_0023,4099.384400,3273.260000,4357.606800,3446.684400,2308.195200,0.248531,0.234043,0.250292,0.264019
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,309,c09_storm2_w80_u100_0024,1943.420000,1455.202800,1683.324400,1293.422400,1285.333600,0.248892,0.160305,0.250156,0.139303
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,309,c09_storm2_w80_u100_0025,3707.412000,2606.683600,3477.897200,2555.210800,1896.992800,0.250000,0.238739,0.250000,0.206278
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,309,c09_storm2_w80_u100_0026,3150.937600,2336.220000,3107.722400,2315.620800,1851.407200,0.244862,0.189448,0.244328,0.185714
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,309,c09_storm2_w80_u100_0027,1808.482000,1509.149200,1617.720400,1520.407200,1322.403200,0.247625,0.181586,0.249842,0.181818
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,309,c09_storm2_w80_u100_0028,1488.968400,1475.154400,1498.118000,1365.292400,1174.773600,0.249054,0.167089,0.250000,0.167089
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,309,c09_storm2_w80_u100_0029,2294.863600,1465.436000,2069.611600,1174.432000,1059.860800,0.242374,0.178490,0.247111,0.171492
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,310,c09_storm2_w80_u100_0020,1473.651200,1436.658800,1368.846400,1349.092400,1177.979600,0.248804,0.182692,0.248062,0.149038
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,310,c09_storm2_w80_u100_0021,1519.953200,1474.062000,1508.617200,1437.510000,1348.460800,0.248820,0.151762,0.248823,0.135135
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,310,c09_storm2_w80_u100_0022,936.385600,913.969600,935.644800,905.562800,873.416000,0.250335,0.133690,0.249669,0.124668
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,310,c09_storm2_w80_u100_0023,4099.384400,3353.736000,3984.020000,3096.957200,2308.195200,0.246616,0.233890,0.250292,0.261682
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,310,c09_storm2_w80_u100_0024,1943.420000,1399.412000,1895.769200,1472.342000,1285.333600,0.250000,0.179747,0.250156,0.164589
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,310,c09_storm2_w80_u100_0025,3707.412000,2664.364400,3446.148000,2415.846000,1896.992800,0.250422,0.226966,0.250278,0.211111
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,310,c09_storm2_w80_u100_0026,3150.937600,2079.231600,3131.469600,2177.317600,1851.407200,0.241520,0.198547,0.244496,0.187204
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,310,c09_storm2_w80_u100_0027,1808.482000,1536.926400,1516.587600,1313.069600,1322.403200,0.245725,0.185567,0.250000,0.168342
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,310,c09_storm2_w80_u100_0028,1488.968400,1399.347200,1406.840400,1276.124000,1174.773600,0.248889,0.160714,0.247481,0.150127
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,310,c09_storm2_w80_u100_0029,2294.863600,1451.906800,2019.292000,1317.526800,1059.860800,0.243632,0.186364,0.249309,0.184035
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,301,c09_storm2_w80_u100_0020,1496.278800,1388.594000,1302.735600,1208.196400,1173.754800,0.249253,0.067146,0.247171,0.045783
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,301,c09_storm2_w80_u100_0021,1480.727600,1389.310800,1500.868400,1286.919200,1302.063600,0.249494,0.062162,0.247984,0.029810
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,301,c09_storm2_w80_u100_0022,973.188800,950.078000,982.979200,916.367200,902.748000,0.250501,0.024000,0.250165,0.021108
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,301,c09_storm2_w80_u100_0023,3998.716800,2724.678400,2982.723200,2419.884400,2221.794800,0.243673,0.144928,0.244444,0.093301
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,301,c09_storm2_w80_u100_0024,2138.638000,1618.044400,1733.885200,1419.619600,1383.825600,0.248263,0.068702,0.249527,0.042929
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,301,c09_storm2_w80_u100_0025,3867.258000,2592.105200,3341.782400,2266.345600,1955.086800,0.250422,0.112360,0.248171,0.070295
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,301,c09_storm2_w80_u100_0026,3123.791600,2043.364400,2312.914000,2038.308000,1884.976800,0.240872,0.090465,0.242513,0.065375
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,301,c09_storm2_w80_u100_0027,1923.480400,1595.092400,1680.998400,1402.126800,1443.802000,0.245092,0.056848,0.249842,0.035443
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,301,c09_storm2_w80_u100_0028,1599.898800,1469.293600,1335.708400,1266.556000,1218.803200,0.249207,0.055980,0.247312,0.033248
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,301,c09_storm2_w80_u100_0029,2274.121200,1259.008800,1682.721200,1250.060800,1117.632800,0.240710,0.073733,0.244321,0.047619
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,302,c09_storm2_w80_u100_0020,1496.278800,1388.594000,1342.796800,1284.454400,1173.754800,0.249253,0.067146,0.248807,0.050360
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,302,c09_storm2_w80_u100_0021,1480.727600,1389.310800,1529.248000,1324.634000,1302.063600,0.249494,0.062162,0.248991,0.051351
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,302,c09_storm2_w80_u100_0022,973.188800,950.078000,988.836800,938.865600,902.748000,0.250501,0.024000,0.250497,0.034392
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,302,c09_storm2_w80_u100_0023,3998.716800,2724.678400,2937.061600,2397.586800,2221.794800,0.243673,0.144928,0.246921,0.087886
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,302,c09_storm2_w80_u100_0024,2138.638000,1618.044400,1871.946400,1417.472400,1383.825600,0.248263,0.068702,0.250315,0.045340
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,302,c09_storm2_w80_u100_0025,3867.258000,2592.105200,3178.818800,2261.751600,1955.086800,0.250422,0.112360,0.250421,0.076233
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,302,c09_storm2_w80_u100_0026,3123.791600,2043.364400,2248.722000,1942.575200,1884.976800,0.240872,0.090465,0.242781,0.055825
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,302,c09_storm2_w80_u100_0027,1923.480400,1595.092400,1651.443200,1409.988400,1443.802000,0.245092,0.056848,0.239419,0.029024
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,302,c09_storm2_w80_u100_0028,1599.898800,1469.293600,1419.159200,1271.519200,1218.803200,0.249207,0.055980,0.248254,0.028133
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,302,c09_storm2_w80_u100_0029,2274.121200,1259.008800,1672.297200,1130.760000,1117.632800,0.240710,0.073733,0.243753,0.050114
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,303,c09_storm2_w80_u100_0020,1496.278800,1388.594000,1377.009200,1256.328400,1173.754800,0.249253,0.067146,0.248214,0.052758
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,303,c09_storm2_w80_u100_0021,1480.727600,1389.310800,1384.978000,1285.688800,1302.063600,0.249494,0.062162,0.247645,0.035326
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,303,c09_storm2_w80_u100_0022,973.188800,950.078000,991.300400,922.668800,902.748000,0.250501,0.024000,0.250165,0.026455
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,303,c09_storm2_w80_u100_0023,3998.716800,2724.678400,3170.742800,2506.865600,2221.794800,0.243673,0.144928,0.243575,0.098321
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,303,c09_storm2_w80_u100_0024,2138.638000,1618.044400,1802.252400,1406.935200,1383.825600,0.248263,0.068702,0.243243,0.049096
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,303,c09_storm2_w80_u100_0025,3867.258000,2592.105200,3158.979600,2236.981600,1955.086800,0.250422,0.112360,0.246344,0.066210
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,303,c09_storm2_w80_u100_0026,3123.791600,2043.364400,2335.595600,1951.198000,1884.976800,0.240872,0.090465,0.239553,0.066339
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,303,c09_storm2_w80_u100_0027,1923.480400,1595.092400,1693.184000,1449.836800,1443.802000,0.245092,0.056848,0.243533,0.033679
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,303,c09_storm2_w80_u100_0028,1599.898800,1469.293600,1391.875200,1257.105200,1218.803200,0.249207,0.055980,0.247625,0.035806
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,303,c09_storm2_w80_u100_0029,2274.121200,1259.008800,2035.460000,1244.287600,1117.632800,0.240710,0.073733,0.244038,0.054545
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,304,c09_storm2_w80_u100_0020,1496.278800,1388.594000,1407.405600,1277.101600,1173.754800,0.249253,0.067146,0.247613,0.043373
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,304,c09_storm2_w80_u100_0021,1480.727600,1389.310800,1485.391200,1296.812400,1302.063600,0.249494,0.062162,0.247645,0.043478
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,304,c09_storm2_w80_u100_0022,973.188800,950.078000,966.959600,904.223200,902.748000,0.250501,0.024000,0.250496,0.036939
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,304,c09_storm2_w80_u100_0023,3998.716800,2724.678400,3062.027600,2575.406400,2221.794800,0.243673,0.144928,0.250146,0.093677
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,304,c09_storm2_w80_u100_0024,2138.638000,1618.044400,1917.190000,1414.064400,1383.825600,0.248263,0.068702,0.250314,0.047739
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,304,c09_storm2_w80_u100_0025,3867.258000,2592.105200,3161.159200,2223.545200,1955.086800,0.250422,0.112360,0.250281,0.065169
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,304,c09_storm2_w80_u100_0026,3123.791600,2043.364400,2448.989200,2056.274400,1884.976800,0.240872,0.090465,0.243371,0.070218
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,304,c09_storm2_w80_u100_0027,1923.480400,1595.092400,1660.775200,1432.334400,1443.802000,0.245092,0.056848,0.244937,0.043928
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,304,c09_storm2_w80_u100_0028,1599.898800,1469.293600,1330.027200,1245.776000,1218.803200,0.249207,0.055980,0.247312,0.025575
c9_storm2_u100_b0.25_r0.25_eps0.00,C,targeted_split,targeted,1,0.1,global,9,100,0.25,0.25,0.0,304,c09_storm2_w80_u100_0029,2274.121200,1259.008800,1750.327200,1134.802400,1117.632800,0.240710,0.073733,0.250277,0.055432
