campus,track,size,alpha,inst_id,n_bldg,n_restr_bldg,n_restr_jobs,rule_rec,rule_access,rule_twt,rule_feas,reorder_twt,reorder_access,reorder_feas,defer_twt,defer_rec,defer_access,defer_feas
5,replay,150,0.2,c05_replay_150_0092,70,14,28,0.0,704.0,704.0,True,704.0,704.0,True,0.0,0.0,0.0,True
5,replay,150,0.1,c05_replay_150_0093,65,5,12,21.729599999999976,192.0,213.72959999999998,True,213.72959999999998,192.0,True,21.729599999999976,21.729599999999976,0.0,True
5,replay,150,0.2,c05_replay_150_0093,65,12,30,21.729599999999976,512.0,533.7296,True,533.7296,512.0,True,22.192399999999992,22.192399999999992,0.0,True
5,replay,150,0.1,c05_replay_150_0094,68,4,4,0.0,128.0,128.0,True,128.0,128.0,True,0.0,0.0,0.0,True
5,replay,150,0.2,c05_replay_150_0094,68,12,22,0.0,512.0,512.0,True,512.0,512.0,True,0.0,0.0,0.0,True
5,replay,150,0.1,c05_replay_150_0095,76,11,19,43.45920000000001,448.0,491.4592,True,491.4592,448.0,True,43.45920000000001,43.45920000000001,0.0,True
5,replay,150,0.2,c05_replay_150_0095,76,15,24,43.45920000000001,576.0,619.4592,True,619.4592,576.0,True,43.45920000000001,43.45920000000001,0.0,True
5,replay,150,0.1,c05_replay_150_0096,78,8,12,11.400000000000006,256.0,267.4,True,267.4,256.0,True,11.400000000000006,11.400000000000006,0.0,True
5,replay,150,0.2,c05_replay_150_0096,78,16,27,11.400000000000006,576.0,587.4,True,587.4,576.0,True,11.400000000000006,11.400000000000006,0.0,True
5,replay,150,0.1,c05_replay_150_0097,67,7,14,0.0,128.0,128.0,True,128.0,128.0,True,0.0,0.0,0.0,True
5,replay,150,0.2,c05_replay_150_0097,67,13,27,0.0,256.0,256.0,True,256.0,256.0,True,0.0,0.0,0.0,True
5,replay,150,0.1,c05_replay_150_0098,70,4,11,0.0,64.0,64.0,True,64.0,64.0,True,0.0,0.0,0.0,True
5,replay,150,0.2,c05_replay_150_0098,70,13,28,0.0,256.0,256.0,True,256.0,256.0,True,0.0,0.0,0.0,True
5,replay,150,0.1,c05_replay_150_0099,79,10,17,0.0,448.0,448.0,True,448.0,448.0,True,0.0,0.0,0.0,True
5,replay,150,0.2,c05_replay_150_0099,79,18,41,0.0,1152.0,1152.0,True,1152.0,1152.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0000,107,12,25,21.729600000000005,512.0,533.7296,True,533.7296,512.0,True,21.729600000000005,21.729600000000005,0.0,True
5,replay,400,0.2,c05_replay_400_0000,107,23,59,21.729600000000005,1088.0,1109.7296000000001,True,1109.7296000000001,1088.0,True,21.729600000000005,21.729600000000005,0.0,True
5,replay,400,0.1,c05_replay_400_0001,118,8,22,0.0,384.0,384.0,True,384.0,384.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0001,118,18,56,0.0,1216.0,1216.0,True,896.0,896.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0002,115,11,35,0.0,1088.0,1088.0,True,384.0,384.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0002,115,14,41,0.0,1280.0,1280.0,True,512.0,512.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0003,99,6,16,21.729600000000005,128.0,149.7296,True,149.7296,128.0,True,21.729600000000005,21.729600000000005,0.0,True
5,replay,400,0.2,c05_replay_400_0003,99,11,70,21.729600000000005,640.0,661.7296,True,597.7296,576.0,True,21.729600000000005,21.729600000000005,0.0,True
5,replay,400,0.1,c05_replay_400_0004,131,12,48,0.0,1856.0,1856.0,True,320.0,320.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0004,131,26,86,0.0,2688.0,2688.0,True,1216.0,1216.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0005,115,12,50,0.0,896.0,896.0,True,896.0,896.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0005,115,24,97,0.0,1344.0,1344.0,True,1344.0,1344.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0006,140,12,61,0.0,1216.0,1216.0,True,576.0,576.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0006,140,25,94,0.0,1728.0,1728.0,True,960.0,960.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0007,120,17,49,0.0,1024.0,1024.0,True,704.0,704.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0007,120,26,74,0.0,1280.0,1280.0,True,960.0,960.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0008,104,13,72,21.729600000000005,1024.0,1045.7296000000001,True,981.7296,960.0,True,21.729600000000005,21.729600000000005,0.0,True
5,replay,400,0.2,c05_replay_400_0008,104,25,110,21.729600000000005,1408.0,1429.7296000000001,True,1301.7296000000001,1280.0,True,21.729600000000005,21.729600000000005,0.0,True
5,replay,400,0.1,c05_replay_400_0009,129,16,36,0.0,1216.0,1216.0,True,704.0,704.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0009,129,25,70,0.0,1856.0,1856.0,True,960.0,960.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0010,68,7,59,0.0,576.0,576.0,True,128.0,128.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0010,68,11,72,0.0,640.0,640.0,True,192.0,192.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0011,42,5,37,0.0,1216.0,1216.0,True,0.0,0.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0011,42,9,56,0.0,1920.0,1920.0,True,0.0,0.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0012,109,10,28,0.0,448.0,448.0,True,448.0,448.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0012,109,25,83,0.0,1472.0,1472.0,True,1472.0,1472.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0013,71,6,33,0.0,512.0,512.0,True,128.0,128.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0013,71,14,82,0.0,1280.0,1280.0,True,192.0,192.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0014,116,17,34,0.0,576.0,576.0,True,448.0,448.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0014,116,27,75,0.0,1152.0,1152.0,True,576.0,576.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0015,117,14,56,0.0,768.0,768.0,True,640.0,640.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0015,117,25,85,0.0,1344.0,1344.0,True,1216.0,1216.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0016,106,14,47,0.0,640.0,640.0,True,576.0,576.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0016,106,26,117,0.0,1856.0,1856.0,True,1792.0,1792.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0017,118,11,33,0.0,640.0,640.0,True,640.0,640.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0017,118,20,56,0.0,960.0,960.0,True,960.0,960.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0018,108,18,55,21.729600000000005,1024.0,1045.7296000000001,True,981.7296,960.0,True,21.729600000000005,21.729600000000005,0.0,True
5,replay,400,0.2,c05_replay_400_0018,108,28,116,21.729600000000005,2048.0,2069.7296,True,2005.7296000000001,1984.0,True,21.729600000000005,21.729600000000005,0.0,True
5,replay,400,0.1,c05_replay_400_0019,113,12,58,52.65919999999997,1472.0,1524.6592,True,1524.6592,1472.0,True,52.65919999999997,52.65919999999997,0.0,True
5,replay,400,0.2,c05_replay_400_0019,113,19,88,52.65919999999997,2048.0,2100.6592,True,2100.6592,2048.0,True,52.65919999999997,52.65919999999997,0.0,True
5,replay,400,0.1,c05_replay_400_0020,109,11,47,21.729600000000005,832.0,853.7296,True,853.7296,832.0,True,21.729600000000005,21.729600000000005,0.0,True
5,replay,400,0.2,c05_replay_400_0020,109,16,58,21.729600000000005,1088.0,1109.7296000000001,True,1109.7296000000001,1088.0,True,21.729600000000005,21.729600000000005,0.0,True
5,replay,400,0.1,c05_replay_400_0021,116,7,22,65.18880000000001,448.0,513.1888,True,513.1888,448.0,True,65.18880000000001,65.18880000000001,0.0,True
5,replay,400,0.2,c05_replay_400_0021,116,20,61,65.18880000000001,1472.0,1537.1888,True,1537.1888,1472.0,True,69.46780000000001,69.46780000000001,0.0,True
5,replay,400,0.1,c05_replay_400_0022,103,3,6,0.0,64.0,64.0,True,64.0,64.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0022,103,18,56,0.0,832.0,832.0,True,832.0,832.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0023,135,13,36,0.0,576.0,576.0,True,192.0,192.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0023,135,28,80,0.0,1408.0,1408.0,True,640.0,640.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0024,108,13,41,0.0,960.0,960.0,True,960.0,960.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0024,108,26,73,0.0,1408.0,1408.0,True,1408.0,1408.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0025,116,11,38,0.0,704.0,704.0,True,448.0,448.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0025,116,21,71,0.0,1472.0,1472.0,True,640.0,640.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0026,111,15,37,0.0,704.0,704.0,True,640.0,640.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0026,111,23,63,0.0,896.0,896.0,True,832.0,832.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0027,113,12,31,0.0,512.0,512.0,True,512.0,512.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0027,113,25,59,0.0,960.0,960.0,True,960.0,960.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0028,57,8,33,0.0,384.0,384.0,True,0.0,0.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0028,57,10,47,0.0,1024.0,1024.0,True,0.0,0.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0029,118,7,30,0.0,960.0,960.0,True,512.0,512.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0029,118,20,64,0.0,1920.0,1920.0,True,896.0,896.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0030,109,13,41,0.0,640.0,640.0,True,640.0,640.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0030,109,23,77,0.0,1280.0,1280.0,True,1280.0,1280.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0031,110,11,42,21.729600000000005,768.0,789.7296,True,789.7296,768.0,True,21.729600000000005,21.729600000000005,0.0,True
5,replay,400,0.2,c05_replay_400_0031,110,23,76,21.729600000000005,1472.0,1493.7296000000001,True,1493.7296000000001,1472.0,True,21.729600000000005,21.729600000000005,0.0,True
5,replay,400,0.1,c05_replay_400_0032,89,9,32,0.0,576.0,576.0,True,192.0,192.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0032,89,19,67,0.0,1664.0,1664.0,True,832.0,832.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0033,114,9,29,0.0,960.0,960.0,True,832.0,832.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0033,114,21,85,0.0,1920.0,1920.0,True,1792.0,1792.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0034,118,14,43,469.5205000000001,832.0,1301.5205,True,851.4624,384.0,True,467.4624,467.4624,0.0,True
5,replay,400,0.2,c05_replay_400_0034,118,25,102,469.5205000000001,2560.0,3029.5205,True,1130.4508,640.0,True,490.45079999999996,490.45079999999996,0.0,True
5,replay,400,0.1,c05_replay_400_0035,111,5,9,0.0,128.0,128.0,True,128.0,128.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0035,111,20,41,0.0,768.0,768.0,True,768.0,768.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0036,122,10,51,21.729600000000005,960.0,981.7296,True,981.7296,960.0,True,21.729600000000005,21.729600000000005,0.0,True
5,replay,400,0.2,c05_replay_400_0036,122,22,78,21.729600000000005,2048.0,2069.7296,True,2069.7296,2048.0,True,21.729600000000005,21.729600000000005,0.0,True
5,replay,400,0.1,c05_replay_400_0037,87,12,32,0.0,448.0,448.0,True,384.0,384.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0037,87,25,110,0.0,3520.0,3520.0,True,1792.0,1792.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0038,128,18,86,0.0,1216.0,1216.0,True,1152.0,1152.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0038,128,30,108,0.0,1728.0,1728.0,True,1600.0,1600.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0039,113,17,65,0.0,2176.0,2176.0,True,704.0,704.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0039,113,30,94,0.0,3136.0,3136.0,True,1280.0,1280.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0040,112,13,37,0.0,640.0,640.0,True,384.0,384.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0040,112,24,62,0.0,960.0,960.0,True,640.0,640.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0041,132,12,29,2.4631000000000256,384.0,386.46310000000005,True,128.46290000000002,128.0,True,0.46290000000001896,0.46290000000001896,0.0,True
5,replay,400,0.2,c05_replay_400_0041,132,27,75,2.4631000000000256,960.0,962.4631,True,640.0,640.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0042,110,6,14,0.0,192.0,192.0,True,192.0,192.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0042,110,18,44,0.0,256.0,256.0,True,256.0,256.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0043,118,13,44,0.0,1344.0,1344.0,True,704.0,704.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0043,118,26,95,0.0,2240.0,2240.0,True,1344.0,1344.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0044,83,3,6,0.0,64.0,64.0,True,64.0,64.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0044,83,9,53,0.0,1152.0,1152.0,True,192.0,192.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0045,100,11,30,25.729600000000005,640.0,665.7296,True,665.7296,640.0,True,25.729600000000005,25.729600000000005,0.0,True
5,replay,400,0.2,c05_replay_400_0045,100,23,134,25.729600000000005,3584.0,3609.7296,True,2521.7296,2496.0,True,27.5146,27.5146,0.0,True
5,replay,400,0.1,c05_replay_400_0046,105,10,50,0.0,1024.0,1024.0,True,1024.0,1024.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0046,105,15,74,0.0,1408.0,1408.0,True,1408.0,1408.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0047,110,9,36,0.0,640.0,640.0,True,640.0,640.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0047,110,23,75,0.0,1344.0,1344.0,True,1344.0,1344.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0048,117,12,39,0.0,768.0,768.0,True,768.0,768.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0048,117,21,68,0.0,1408.0,1408.0,True,1472.0,1472.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0049,115,13,88,0.0,1216.0,1216.0,True,384.0,384.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0049,115,23,113,0.0,1856.0,1856.0,True,512.0,512.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0050,131,10,29,0.0,256.0,256.0,True,192.0,192.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0050,131,24,57,0.0,896.0,896.0,True,576.0,576.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0051,104,12,43,0.0,1024.0,1024.0,True,704.0,704.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0051,104,24,74,0.0,1600.0,1600.0,True,1216.0,1216.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0052,106,16,71,0.0,1280.0,1280.0,True,1280.0,1280.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0052,106,29,109,0.0,1600.0,1600.0,True,1664.0,1664.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0053,96,10,31,0.0,384.0,384.0,True,384.0,384.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0053,96,20,70,0.0,960.0,960.0,True,960.0,960.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0054,100,5,24,25.43180000000001,256.0,281.4318,True,217.4318,192.0,True,25.43180000000001,25.43180000000001,0.0,True
5,replay,400,0.2,c05_replay_400_0054,100,15,74,25.43180000000001,1088.0,1113.4318,True,473.4318,448.0,True,25.43180000000001,25.43180000000001,0.0,True
5,replay,400,0.1,c05_replay_400_0055,143,11,25,21.729600000000005,896.0,917.7296,True,533.7296,512.0,True,21.729600000000005,21.729600000000005,0.0,True
5,replay,400,0.2,c05_replay_400_0055,143,27,62,21.729600000000005,2304.0,2325.7296,True,1429.7296000000001,1408.0,True,21.729600000000005,21.729600000000005,0.0,True
5,replay,400,0.1,c05_replay_400_0056,103,9,49,0.0,704.0,704.0,True,704.0,704.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0056,103,18,79,0.0,1024.0,1024.0,True,1024.0,1024.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0057,112,15,57,0.0,1024.0,1024.0,True,1024.0,1024.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0057,112,23,80,0.0,1216.0,1216.0,True,1216.0,1216.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0058,112,23,79,43.45920000000001,1280.0,1323.4592,True,1323.4592,1280.0,True,43.45920000000001,43.45920000000001,0.0,True
5,replay,400,0.2,c05_replay_400_0058,112,31,109,43.45920000000001,1792.0,1835.4592,True,1835.4592,1792.0,True,43.45920000000001,43.45920000000001,0.0,True
5,replay,400,0.1,c05_replay_400_0059,117,11,37,21.729600000000005,576.0,597.7296,True,469.7296,448.0,True,21.729600000000005,21.729600000000005,0.0,True
5,replay,400,0.2,c05_replay_400_0059,117,24,79,21.729600000000005,1536.0,1557.7296000000001,True,1173.7296000000001,1152.0,True,21.729600000000005,21.729600000000005,0.0,True
5,replay,400,0.1,c05_replay_400_0060,102,12,57,21.729600000000005,768.0,789.7296,True,789.7296,768.0,True,21.729600000000005,21.729600000000005,0.0,True
5,replay,400,0.2,c05_replay_400_0060,102,29,114,21.729600000000005,1600.0,1621.7296000000001,True,1493.7296000000001,1472.0,True,25.888000000000005,25.888000000000005,0.0,True
5,replay,400,0.1,c05_replay_400_0061,105,7,27,0.0,640.0,640.0,True,448.0,448.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0061,105,16,80,0.0,1856.0,1856.0,True,1664.0,1664.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0062,147,13,47,0.0,960.0,960.0,True,320.0,320.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0062,147,27,79,0.0,1664.0,1664.0,True,448.0,448.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0063,109,16,62,43.45920000000001,768.0,811.4592,True,811.4592,768.0,True,43.45920000000001,43.45920000000001,0.0,True
5,replay,400,0.2,c05_replay_400_0063,109,28,103,43.45920000000001,1472.0,1515.4592,True,1515.4592,1472.0,True,43.45920000000001,43.45920000000001,0.0,True
5,replay,400,0.1,c05_replay_400_0064,97,13,63,0.0,1216.0,1216.0,True,1216.0,1216.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0064,97,21,94,0.0,1600.0,1600.0,True,1600.0,1600.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0065,111,12,44,0.0,1344.0,1344.0,True,640.0,640.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0065,111,25,89,0.0,2304.0,2304.0,True,1408.0,1408.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0066,109,11,36,0.0,704.0,704.0,True,640.0,640.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0066,109,25,81,0.0,1920.0,1920.0,True,1792.0,1792.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0067,106,17,61,0.0,1280.0,1280.0,True,1280.0,1280.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0067,106,30,111,0.0,2240.0,2240.0,True,2240.0,2240.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0068,99,8,65,6.0,832.0,838.0,True,838.0,832.0,True,6.0844000000000165,6.0844000000000165,0.0,True
5,replay,400,0.2,c05_replay_400_0068,99,19,94,6.0,1472.0,1478.0,True,1478.0,1472.0,True,6.0844000000000165,6.0844000000000165,0.0,True
5,replay,400,0.1,c05_replay_400_0069,108,9,37,11.400000000000006,1024.0,1035.4,True,971.4,960.0,True,11.400000000000006,11.400000000000006,0.0,True
5,replay,400,0.2,c05_replay_400_0069,108,19,58,11.400000000000006,1600.0,1611.4,True,1355.4,1344.0,True,11.400000000000006,11.400000000000006,0.0,True
5,replay,400,0.1,c05_replay_400_0070,85,10,69,0.0,640.0,640.0,True,640.0,640.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0070,85,17,100,0.0,1024.0,1024.0,True,1024.0,1024.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0071,107,12,57,0.0,576.0,576.0,True,576.0,576.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0071,107,23,93,0.0,1024.0,1024.0,True,1024.0,1024.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0072,109,10,33,0.0,768.0,768.0,True,768.0,768.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0072,109,19,66,0.0,1280.0,1280.0,True,1280.0,1280.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0073,107,16,64,0.0,960.0,960.0,True,960.0,960.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0073,107,22,85,0.0,1344.0,1344.0,True,1344.0,1344.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0074,104,7,26,21.729600000000033,576.0,597.7296,True,597.7296,576.0,True,21.729600000000033,21.729600000000033,0.0,True
5,replay,400,0.2,c05_replay_400_0074,104,11,42,21.729600000000033,1024.0,1045.7296000000001,True,1045.7296000000001,1024.0,True,21.729600000000033,21.729600000000033,0.0,True
5,replay,400,0.1,c05_replay_400_0075,106,14,57,0.0,1216.0,1216.0,True,1152.0,1152.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0075,106,23,88,0.0,1472.0,1472.0,True,1344.0,1344.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0076,109,17,60,21.729600000000005,832.0,853.7296,True,725.7296,704.0,True,21.729600000000005,21.729600000000005,0.0,True
5,replay,400,0.2,c05_replay_400_0076,109,28,94,21.729600000000005,1600.0,1621.7296000000001,True,1237.7296000000001,1216.0,True,21.729600000000005,21.729600000000005,0.0,True
5,replay,400,0.1,c05_replay_400_0077,112,13,75,0.0,1024.0,1024.0,True,960.0,960.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0077,112,22,97,0.0,1344.0,1344.0,True,1280.0,1280.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0078,108,9,45,0.0,960.0,960.0,True,960.0,960.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0078,108,15,68,0.0,1600.0,1600.0,True,1600.0,1600.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0079,103,13,25,22.388000000000034,64.0,86.38800000000003,True,86.38800000000003,64.0,True,22.388000000000034,22.388000000000034,0.0,True
5,replay,400,0.2,c05_replay_400_0079,103,21,48,22.388000000000034,512.0,534.388,True,534.388,512.0,True,22.388000000000034,22.388000000000034,0.0,True
5,replay,400,0.1,c05_replay_400_0080,118,12,39,0.0,704.0,704.0,True,448.0,448.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0080,118,28,82,0.0,1408.0,1408.0,True,1088.0,1088.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0081,117,13,38,0.0,1024.0,1024.0,True,832.0,832.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0081,117,30,114,0.0,2688.0,2688.0,True,1920.0,1920.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0082,114,12,44,0.0,1024.0,1024.0,True,1024.0,1024.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0082,114,26,97,0.0,1984.0,1984.0,True,1984.0,1984.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0083,106,7,33,0.0,704.0,704.0,True,704.0,704.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0083,106,21,71,0.0,1536.0,1536.0,True,1536.0,1536.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0084,114,12,35,0.0,256.0,256.0,True,256.0,256.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0084,114,27,88,0.0,1088.0,1088.0,True,1088.0,1088.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0085,112,10,28,21.729599999999976,256.0,277.7296,True,277.7296,256.0,True,21.729599999999976,21.729599999999976,0.0,True
5,replay,400,0.2,c05_replay_400_0085,112,19,79,21.729599999999976,1152.0,1173.7296,True,1173.7296,1152.0,True,21.729599999999976,21.729599999999976,0.0,True
5,replay,400,0.1,c05_replay_400_0086,115,8,24,0.0,640.0,640.0,True,384.0,384.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0086,115,20,46,0.0,1088.0,1088.0,True,640.0,640.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0087,101,11,44,0.0,640.0,640.0,True,640.0,640.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0087,101,20,74,0.0,1280.0,1280.0,True,1280.0,1280.0,True,0.0,0.0,0.0,True
5,replay,400,0.1,c05_replay_400_0088,89,10,36,0.0,384.0,384.0,True,384.0,384.0,True,0.0,0.0,0.0,True
5,replay,400,0.2,c05_replay_400_0088,89,20,71,0.0,832.0,832.0,True,832.0,832.0,True,0.0,0.0,0.0,True
