part,arm,policy,split_fit,alpha,band_mode,campus,regime,u,beta,rho,seed,inst_id,n_wos,rule,m0_alone,oracle,rule_sup,m0_sup,m0_sup_revfrac,m0_sup_orr,rule_sup_revfrac,rule_sup_orr
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,304,c09_storm2_w80_u90_0024,1983,1347.746400,1073.232000,1011.966400,1247.527200,1034.315600,0.2495,0.0372,0.2505,0.0557
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,304,c09_storm2_w80_u90_0025,1983,1571.562800,1510.700400,1514.028800,1524.554000,1510.188000,0.2490,0.0129,0.2492,0.0323
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,304,c09_storm2_w80_u90_0026,1983,1943.694800,1644.584000,1615.831200,1788.966000,1613.790400,0.2406,0.0260,0.2504,0.0594
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,304,c09_storm2_w80_u90_0027,1983,1923.940000,1158.892000,1056.241600,1515.174800,1096.598800,0.2496,0.0390,0.2502,0.0841
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,304,c09_storm2_w80_u90_0028,1983,922.898800,892.553200,923.550000,934.013200,923.539600,0.2500,0.0134,0.2502,0.0267
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,304,c09_storm2_w80_u90_0029,1983,2919.402400,2719.516400,2742.211200,2861.547200,2720.874400,0.2500,0.0174,0.2500,0.0439
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,305,c09_storm2_w80_u90_0020,1983,2019.141600,1580.004400,1522.398800,2000.008800,1525.518000,0.2461,0.0421,0.2502,0.0455
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,305,c09_storm2_w80_u90_0021,1983,1802.379600,1716.228400,1730.555200,1740.481600,1711.900000,0.2479,0.0067,0.2506,0.0297
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,305,c09_storm2_w80_u90_0022,1983,1603.211600,1601.947200,1606.063600,1607.199600,1602.044800,0.2502,0.0031,0.2488,0.0190
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,305,c09_storm2_w80_u90_0023,1983,1324.423200,1254.251200,1233.342800,1298.630800,1238.585600,0.2494,0.0186,0.2506,0.0311
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,305,c09_storm2_w80_u90_0024,1983,1347.746400,1098.795200,1011.966400,1247.527200,1035.972000,0.2497,0.0399,0.2505,0.0557
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,305,c09_storm2_w80_u90_0025,1983,1571.562800,1538.931600,1514.028800,1524.554000,1528.245600,0.2488,0.0064,0.2492,0.0323
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,305,c09_storm2_w80_u90_0026,1983,1943.694800,1711.426000,1615.831200,1788.966000,1628.704000,0.2477,0.0284,0.2504,0.0594
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,305,c09_storm2_w80_u90_0027,1983,1923.940000,1303.037200,1056.241600,1515.174800,1144.798400,0.2468,0.0302,0.2502,0.0841
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,305,c09_storm2_w80_u90_0028,1983,922.898800,904.298800,923.550000,934.013200,905.598800,0.2504,0.0066,0.2502,0.0267
