campus,cell,inst_id,sigma_s,beta,wtag,twt_rule,twt_oracle
5,storm150_a300_c80,c05_storm_150_a300_c80_0023,2.0,1.0,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0024,1.0,0.5,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0024,1.0,0.5,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0024,1.0,0.5,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0024,1.0,0.75,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0024,1.0,0.75,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0024,1.0,0.75,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0024,1.0,1.0,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0024,1.0,1.0,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0024,1.0,1.0,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0024,2.0,0.5,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0024,2.0,0.5,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0024,2.0,0.5,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0024,2.0,0.75,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0024,2.0,0.75,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0024,2.0,0.75,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0024,2.0,1.0,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0024,2.0,1.0,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0024,2.0,1.0,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0025,1.0,0.5,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0025,1.0,0.5,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0025,1.0,0.5,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0025,1.0,0.75,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0025,1.0,0.75,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0025,1.0,0.75,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0025,1.0,1.0,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0025,1.0,1.0,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0025,1.0,1.0,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0025,2.0,0.5,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0025,2.0,0.5,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0025,2.0,0.5,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0025,2.0,0.75,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0025,2.0,0.75,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0025,2.0,0.75,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0025,2.0,1.0,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0025,2.0,1.0,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0025,2.0,1.0,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0026,1.0,0.5,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0026,1.0,0.5,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0026,1.0,0.5,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0026,1.0,0.75,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0026,1.0,0.75,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0026,1.0,0.75,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0026,1.0,1.0,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0026,1.0,1.0,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0026,1.0,1.0,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0026,2.0,0.5,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0026,2.0,0.5,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0026,2.0,0.5,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0026,2.0,0.75,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0026,2.0,0.75,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0026,2.0,0.75,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0026,2.0,1.0,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0026,2.0,1.0,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0026,2.0,1.0,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0027,1.0,0.5,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0027,1.0,0.5,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0027,1.0,0.5,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0027,1.0,0.75,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0027,1.0,0.75,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0027,1.0,0.75,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0027,1.0,1.0,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0027,1.0,1.0,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0027,1.0,1.0,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0027,2.0,0.5,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0027,2.0,0.5,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0027,2.0,0.5,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0027,2.0,0.75,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0027,2.0,0.75,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0027,2.0,0.75,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0027,2.0,1.0,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0027,2.0,1.0,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0027,2.0,1.0,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0028,1.0,0.5,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0028,1.0,0.5,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0028,1.0,0.5,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0028,1.0,0.75,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0028,1.0,0.75,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0028,1.0,0.75,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0028,1.0,1.0,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0028,1.0,1.0,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0028,1.0,1.0,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0028,2.0,0.5,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0028,2.0,0.5,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0028,2.0,0.5,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0028,2.0,0.75,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0028,2.0,0.75,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0028,2.0,0.75,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0028,2.0,1.0,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0028,2.0,1.0,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0028,2.0,1.0,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0029,1.0,0.5,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0029,1.0,0.5,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0029,1.0,0.5,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0029,1.0,0.75,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0029,1.0,0.75,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0029,1.0,0.75,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0029,1.0,1.0,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0029,1.0,1.0,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0029,1.0,1.0,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0029,2.0,0.5,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0029,2.0,0.5,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0029,2.0,0.5,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0029,2.0,0.75,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0029,2.0,0.75,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0029,2.0,0.75,w27931,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0029,2.0,1.0,w8421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0029,2.0,1.0,w16421,0.0000,0.0000
5,storm150_a300_c80,c05_storm_150_a300_c80_0029,2.0,1.0,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0000,1.0,0.5,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0000,1.0,0.5,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0000,1.0,0.5,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0000,1.0,0.75,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0000,1.0,0.75,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0000,1.0,0.75,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0000,1.0,1.0,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0000,1.0,1.0,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0000,1.0,1.0,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0000,2.0,0.5,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0000,2.0,0.5,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0000,2.0,0.5,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0000,2.0,0.75,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0000,2.0,0.75,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0000,2.0,0.75,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0000,2.0,1.0,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0000,2.0,1.0,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0000,2.0,1.0,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0001,1.0,0.5,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0001,1.0,0.5,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0001,1.0,0.5,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0001,1.0,0.75,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0001,1.0,0.75,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0001,1.0,0.75,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0001,1.0,1.0,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0001,1.0,1.0,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0001,1.0,1.0,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0001,2.0,0.5,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0001,2.0,0.5,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0001,2.0,0.5,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0001,2.0,0.75,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0001,2.0,0.75,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0001,2.0,0.75,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0001,2.0,1.0,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0001,2.0,1.0,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0001,2.0,1.0,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0002,1.0,0.5,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0002,1.0,0.5,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0002,1.0,0.5,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0002,1.0,0.75,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0002,1.0,0.75,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0002,1.0,0.75,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0002,1.0,1.0,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0002,1.0,1.0,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0002,1.0,1.0,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0002,2.0,0.5,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0002,2.0,0.5,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0002,2.0,0.5,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0002,2.0,0.75,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0002,2.0,0.75,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0002,2.0,0.75,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0002,2.0,1.0,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0002,2.0,1.0,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0002,2.0,1.0,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0003,1.0,0.5,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0003,1.0,0.5,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0003,1.0,0.5,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0003,1.0,0.75,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0003,1.0,0.75,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0003,1.0,0.75,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0003,1.0,1.0,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0003,1.0,1.0,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0003,1.0,1.0,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0003,2.0,0.5,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0003,2.0,0.5,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0003,2.0,0.5,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0003,2.0,0.75,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0003,2.0,0.75,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0003,2.0,0.75,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0003,2.0,1.0,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0003,2.0,1.0,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0003,2.0,1.0,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0004,1.0,0.5,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0004,1.0,0.5,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0004,1.0,0.5,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0004,1.0,0.75,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0004,1.0,0.75,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0004,1.0,0.75,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0004,1.0,1.0,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0004,1.0,1.0,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0004,1.0,1.0,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0004,2.0,0.5,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0004,2.0,0.5,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0004,2.0,0.5,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0004,2.0,0.75,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0004,2.0,0.75,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0004,2.0,0.75,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0004,2.0,1.0,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0004,2.0,1.0,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0004,2.0,1.0,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0005,1.0,0.5,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0005,1.0,0.5,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0005,1.0,0.5,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0005,1.0,0.75,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0005,1.0,0.75,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0005,1.0,0.75,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0005,1.0,1.0,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0005,1.0,1.0,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0005,1.0,1.0,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0005,2.0,0.5,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0005,2.0,0.5,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0005,2.0,0.5,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0005,2.0,0.75,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0005,2.0,0.75,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0005,2.0,0.75,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0005,2.0,1.0,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0005,2.0,1.0,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0005,2.0,1.0,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0006,1.0,0.5,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0006,1.0,0.5,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0006,1.0,0.5,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0006,1.0,0.75,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0006,1.0,0.75,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0006,1.0,0.75,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0006,1.0,1.0,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0006,1.0,1.0,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0006,1.0,1.0,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0006,2.0,0.5,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0006,2.0,0.5,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0006,2.0,0.5,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0006,2.0,0.75,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0006,2.0,0.75,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0006,2.0,0.75,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0006,2.0,1.0,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0006,2.0,1.0,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0006,2.0,1.0,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0007,1.0,0.5,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0007,1.0,0.5,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0007,1.0,0.5,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0007,1.0,0.75,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0007,1.0,0.75,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0007,1.0,0.75,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0007,1.0,1.0,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0007,1.0,1.0,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0007,1.0,1.0,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0007,2.0,0.5,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0007,2.0,0.5,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0007,2.0,0.5,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0007,2.0,0.75,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0007,2.0,0.75,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0007,2.0,0.75,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0007,2.0,1.0,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0007,2.0,1.0,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0007,2.0,1.0,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0008,1.0,0.5,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0008,1.0,0.5,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0008,1.0,0.5,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0008,1.0,0.75,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0008,1.0,0.75,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0008,1.0,0.75,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0008,1.0,1.0,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0008,1.0,1.0,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0008,1.0,1.0,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0008,2.0,0.5,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0008,2.0,0.5,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0008,2.0,0.5,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0008,2.0,0.75,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0008,2.0,0.75,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0008,2.0,0.75,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0008,2.0,1.0,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0008,2.0,1.0,w16421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0008,2.0,1.0,w27931,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0009,1.0,0.5,w8421,0.0000,0.0000
5,storm150_a200_c80,c05_storm_150_a200_c80_0009,1.0,0.5,w16421,0.0000,0.0000
