campus,track,cell,rule,beta,inst_id,n_wo,n_crew,window_bh,util_pooled,util_worst,worst_trade,incomplete_at_horizon,makespan,twt_rule,twt_oracle,nlate_rule,nlate_oracle
9,pmmix,pmmix_p20_c60,atc,0.25,c09_pmmix_400_p20_c60_0025,400,60,84.7023,0.2922,0.4513,D20,25,119.3057,1449.9864,1449.9864,22,22
9,pmmix,pmmix_p20_c60,edd,0.25,c09_pmmix_400_p20_c60_0025,400,60,84.7023,0.2922,0.4513,D20,25,119.3057,1449.9864,1449.9864,-1,-1
9,pmmix,pmmix_p20_c60,atc,0.5,c09_pmmix_400_p20_c60_0025,400,60,84.7023,0.2922,0.4513,D20,25,119.3057,1449.9864,1449.9864,22,22
9,pmmix,pmmix_p20_c60,edd,0.5,c09_pmmix_400_p20_c60_0025,400,60,84.7023,0.2922,0.4513,D20,25,119.3057,1449.9864,1449.9864,-1,-1
9,pmmix,pmmix_p20_c60,atc,1.0,c09_pmmix_400_p20_c60_0025,400,60,84.7023,0.2922,0.4513,D20,25,119.3057,1032.9040,1032.9040,20,20
9,pmmix,pmmix_p20_c60,edd,1.0,c09_pmmix_400_p20_c60_0025,400,60,84.7023,0.2922,0.4513,D20,25,119.3057,1032.9040,1032.9040,-1,-1
9,pmmix,pmmix_p20_c60,atc,0.25,c09_pmmix_400_p20_c60_0026,400,60,84.9244,0.2971,0.4883,D20,14,122.3639,855.8152,849.9776,18,18
9,pmmix,pmmix_p20_c60,edd,0.25,c09_pmmix_400_p20_c60_0026,400,60,84.9244,0.2971,0.4883,D20,14,122.3639,849.9776,849.9776,-1,-1
9,pmmix,pmmix_p20_c60,atc,0.5,c09_pmmix_400_p20_c60_0026,400,60,84.9244,0.2971,0.4883,D20,14,122.3639,1169.8176,1163.9800,22,22
9,pmmix,pmmix_p20_c60,edd,0.5,c09_pmmix_400_p20_c60_0026,400,60,84.9244,0.2971,0.4883,D20,14,122.3639,1163.9800,1163.9800,-1,-1
9,pmmix,pmmix_p20_c60,atc,1.0,c09_pmmix_400_p20_c60_0026,400,60,84.9244,0.2971,0.4883,D20,14,122.3639,1196.9824,1191.1448,22,22
9,pmmix,pmmix_p20_c60,edd,1.0,c09_pmmix_400_p20_c60_0026,400,60,84.9244,0.2971,0.4883,D20,14,122.3639,1191.1448,1191.1448,-1,-1
9,pmmix,pmmix_p20_c60,atc,0.25,c09_pmmix_400_p20_c60_0027,400,60,81.4164,0.2606,0.7317,B20,15,105.2105,556.4532,556.4532,14,14
9,pmmix,pmmix_p20_c60,edd,0.25,c09_pmmix_400_p20_c60_0027,400,60,81.4164,0.2606,0.7317,B20,15,105.2105,580.1848,556.4532,-1,-1
9,pmmix,pmmix_p20_c60,atc,0.5,c09_pmmix_400_p20_c60_0027,400,60,81.4164,0.2606,0.7317,B20,15,105.2105,533.3604,533.3604,15,15
9,pmmix,pmmix_p20_c60,edd,0.5,c09_pmmix_400_p20_c60_0027,400,60,81.4164,0.2606,0.7317,B20,15,105.2105,557.0920,533.3604,-1,-1
9,pmmix,pmmix_p20_c60,atc,1.0,c09_pmmix_400_p20_c60_0027,400,60,81.4164,0.2606,0.7317,B20,15,105.2105,283.9764,283.9764,13,13
9,pmmix,pmmix_p20_c60,edd,1.0,c09_pmmix_400_p20_c60_0027,400,60,81.4164,0.2606,0.7317,B20,15,105.2105,299.1688,283.9764,-1,-1
9,pmmix,pmmix_p20_c60,atc,0.25,c09_pmmix_400_p20_c60_0028,400,60,85.4234,0.2817,0.3546,D30,18,130.2979,924.4204,924.4204,15,15
9,pmmix,pmmix_p20_c60,edd,0.25,c09_pmmix_400_p20_c60_0028,400,60,85.4234,0.2817,0.3546,D30,18,130.2979,924.4204,924.4204,-1,-1
9,pmmix,pmmix_p20_c60,atc,0.5,c09_pmmix_400_p20_c60_0028,400,60,85.4234,0.2817,0.3546,D30,18,130.2979,1327.2892,1327.2892,18,18
9,pmmix,pmmix_p20_c60,edd,0.5,c09_pmmix_400_p20_c60_0028,400,60,85.4234,0.2817,0.3546,D30,18,130.2979,1327.2892,1327.2892,-1,-1
9,pmmix,pmmix_p20_c60,atc,1.0,c09_pmmix_400_p20_c60_0028,400,60,85.4234,0.2817,0.3546,D30,18,130.2979,1142.6012,1142.6012,18,18
9,pmmix,pmmix_p20_c60,edd,1.0,c09_pmmix_400_p20_c60_0028,400,60,85.4234,0.2817,0.3546,D30,18,130.2979,1142.6012,1142.6012,-1,-1
9,pmmix,pmmix_p20_c60,atc,0.25,c09_pmmix_400_p20_c60_0029,400,60,82.6408,0.2909,0.4805,D20,17,104.2536,698.5100,698.5100,14,14
9,pmmix,pmmix_p20_c60,edd,0.25,c09_pmmix_400_p20_c60_0029,400,60,82.6408,0.2909,0.4805,D20,17,104.2536,698.5100,698.5100,-1,-1
9,pmmix,pmmix_p20_c60,atc,0.5,c09_pmmix_400_p20_c60_0029,400,60,82.6408,0.2909,0.4805,D20,17,104.2536,723.3052,716.6540,16,16
9,pmmix,pmmix_p20_c60,edd,0.5,c09_pmmix_400_p20_c60_0029,400,60,82.6408,0.2909,0.4805,D20,17,104.2536,723.3052,716.6540,-1,-1
9,pmmix,pmmix_p20_c60,atc,1.0,c09_pmmix_400_p20_c60_0029,400,60,82.6408,0.2909,0.4805,D20,17,104.2536,721.4672,714.8160,15,15
9,pmmix,pmmix_p20_c60,edd,1.0,c09_pmmix_400_p20_c60_0029,400,60,82.6408,0.2909,0.4805,D20,17,104.2536,721.4672,714.8160,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.25,c09_pmmix_400_p20_c100_0000,400,99,83.0688,0.1580,0.2495,E20,17,112.8332,1036.1716,1036.1716,18,18
9,pmmix,pmmix_p20_c100,edd,0.25,c09_pmmix_400_p20_c100_0000,400,99,83.0688,0.1580,0.2495,E20,17,112.8332,1036.1716,1036.1716,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.5,c09_pmmix_400_p20_c100_0000,400,99,83.0688,0.1580,0.2495,E20,17,112.8332,956.3476,956.3476,18,18
9,pmmix,pmmix_p20_c100,edd,0.5,c09_pmmix_400_p20_c100_0000,400,99,83.0688,0.1580,0.2495,E20,17,112.8332,956.3476,956.3476,-1,-1
9,pmmix,pmmix_p20_c100,atc,1.0,c09_pmmix_400_p20_c100_0000,400,99,83.0688,0.1580,0.2495,E20,17,112.8332,987.3712,987.3712,17,17
9,pmmix,pmmix_p20_c100,edd,1.0,c09_pmmix_400_p20_c100_0000,400,99,83.0688,0.1580,0.2495,E20,17,112.8332,987.3712,987.3712,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.25,c09_pmmix_400_p20_c100_0001,400,99,86.1902,0.1598,0.2693,D50,18,118.9047,667.0120,667.0120,21,21
9,pmmix,pmmix_p20_c100,edd,0.25,c09_pmmix_400_p20_c100_0001,400,99,86.1902,0.1598,0.2693,D50,18,118.9047,667.0120,667.0120,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.5,c09_pmmix_400_p20_c100_0001,400,99,86.1902,0.1598,0.2693,D50,18,118.9047,453.7464,453.7464,18,18
9,pmmix,pmmix_p20_c100,edd,0.5,c09_pmmix_400_p20_c100_0001,400,99,86.1902,0.1598,0.2693,D50,18,118.9047,453.7464,453.7464,-1,-1
9,pmmix,pmmix_p20_c100,atc,1.0,c09_pmmix_400_p20_c100_0001,400,99,86.1902,0.1598,0.2693,D50,18,118.9047,556.9960,556.9960,19,19
9,pmmix,pmmix_p20_c100,edd,1.0,c09_pmmix_400_p20_c100_0001,400,99,86.1902,0.1598,0.2693,D50,18,118.9047,556.9960,556.9960,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.25,c09_pmmix_400_p20_c100_0002,400,99,84.1058,0.1632,0.2463,D20,21,109.3393,1119.0080,1119.0080,18,18
9,pmmix,pmmix_p20_c100,edd,0.25,c09_pmmix_400_p20_c100_0002,400,99,84.1058,0.1632,0.2463,D20,21,109.3393,1119.0080,1119.0080,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.5,c09_pmmix_400_p20_c100_0002,400,99,84.1058,0.1632,0.2463,D20,21,109.3393,1069.3088,1069.3088,17,17
9,pmmix,pmmix_p20_c100,edd,0.5,c09_pmmix_400_p20_c100_0002,400,99,84.1058,0.1632,0.2463,D20,21,109.3393,1069.3088,1069.3088,-1,-1
9,pmmix,pmmix_p20_c100,atc,1.0,c09_pmmix_400_p20_c100_0002,400,99,84.1058,0.1632,0.2463,D20,21,109.3393,897.7728,897.7728,17,17
9,pmmix,pmmix_p20_c100,edd,1.0,c09_pmmix_400_p20_c100_0002,400,99,84.1058,0.1632,0.2463,D20,21,109.3393,897.7728,897.7728,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.25,c09_pmmix_400_p20_c100_0003,400,99,87.0435,0.1620,0.2219,D50,19,96.3526,521.7656,521.7656,14,14
9,pmmix,pmmix_p20_c100,edd,0.25,c09_pmmix_400_p20_c100_0003,400,99,87.0435,0.1620,0.2219,D50,19,96.3526,521.7656,521.7656,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.5,c09_pmmix_400_p20_c100_0003,400,99,87.0435,0.1620,0.2219,D50,19,96.3526,607.8168,607.8168,15,15
9,pmmix,pmmix_p20_c100,edd,0.5,c09_pmmix_400_p20_c100_0003,400,99,87.0435,0.1620,0.2219,D50,19,96.3526,607.8168,607.8168,-1,-1
9,pmmix,pmmix_p20_c100,atc,1.0,c09_pmmix_400_p20_c100_0003,400,99,87.0435,0.1620,0.2219,D50,19,96.3526,722.9228,722.9228,14,14
9,pmmix,pmmix_p20_c100,edd,1.0,c09_pmmix_400_p20_c100_0003,400,99,87.0435,0.1620,0.2219,D50,19,96.3526,722.9228,722.9228,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.25,c09_pmmix_400_p20_c100_0004,400,99,81.9340,0.1619,0.2666,E10,18,100.3170,479.7368,479.7368,11,11
9,pmmix,pmmix_p20_c100,edd,0.25,c09_pmmix_400_p20_c100_0004,400,99,81.9340,0.1619,0.2666,E10,18,100.3170,479.7368,479.7368,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.5,c09_pmmix_400_p20_c100_0004,400,99,81.9340,0.1619,0.2666,E10,18,100.3170,462.8544,462.8544,9,9
9,pmmix,pmmix_p20_c100,edd,0.5,c09_pmmix_400_p20_c100_0004,400,99,81.9340,0.1619,0.2666,E10,18,100.3170,462.8544,462.8544,-1,-1
9,pmmix,pmmix_p20_c100,atc,1.0,c09_pmmix_400_p20_c100_0004,400,99,81.9340,0.1619,0.2666,E10,18,100.3170,533.9992,533.9992,12,12
9,pmmix,pmmix_p20_c100,edd,1.0,c09_pmmix_400_p20_c100_0004,400,99,81.9340,0.1619,0.2666,E10,18,100.3170,533.9992,533.9992,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.25,c09_pmmix_400_p20_c100_0005,400,99,85.5283,0.1649,0.2089,D30,18,124.5730,996.5176,996.5176,14,14
9,pmmix,pmmix_p20_c100,edd,0.25,c09_pmmix_400_p20_c100_0005,400,99,85.5283,0.1649,0.2089,D30,18,124.5730,996.5176,996.5176,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.5,c09_pmmix_400_p20_c100_0005,400,99,85.5283,0.1649,0.2089,D30,18,124.5730,1265.0856,1265.0856,15,15
9,pmmix,pmmix_p20_c100,edd,0.5,c09_pmmix_400_p20_c100_0005,400,99,85.5283,0.1649,0.2089,D30,18,124.5730,1265.0856,1265.0856,-1,-1
9,pmmix,pmmix_p20_c100,atc,1.0,c09_pmmix_400_p20_c100_0005,400,99,85.5283,0.1649,0.2089,D30,18,124.5730,1101.4928,1101.4928,15,15
9,pmmix,pmmix_p20_c100,edd,1.0,c09_pmmix_400_p20_c100_0005,400,99,85.5283,0.1649,0.2089,D30,18,124.5730,1101.4928,1101.4928,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.25,c09_pmmix_400_p20_c100_0006,400,99,84.8780,0.1774,0.3204,B20,21,128.4222,990.0428,990.0428,15,15
9,pmmix,pmmix_p20_c100,edd,0.25,c09_pmmix_400_p20_c100_0006,400,99,84.8780,0.1774,0.3204,B20,21,128.4222,990.0428,990.0428,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.5,c09_pmmix_400_p20_c100_0006,400,99,84.8780,0.1774,0.3204,B20,21,128.4222,967.6532,967.6532,14,14
9,pmmix,pmmix_p20_c100,edd,0.5,c09_pmmix_400_p20_c100_0006,400,99,84.8780,0.1774,0.3204,B20,21,128.4222,967.6532,967.6532,-1,-1
9,pmmix,pmmix_p20_c100,atc,1.0,c09_pmmix_400_p20_c100_0006,400,99,84.8780,0.1774,0.3204,B20,21,128.4222,1140.5672,1140.5672,17,17
9,pmmix,pmmix_p20_c100,edd,1.0,c09_pmmix_400_p20_c100_0006,400,99,84.8780,0.1774,0.3204,B20,21,128.4222,1140.5672,1140.5672,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.25,c09_pmmix_400_p20_c100_0007,400,99,88.0470,0.1632,0.2523,D20,20,106.1956,1115.9876,1115.9876,16,16
9,pmmix,pmmix_p20_c100,edd,0.25,c09_pmmix_400_p20_c100_0007,400,99,88.0470,0.1632,0.2523,D20,20,106.1956,1115.9876,1115.9876,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.5,c09_pmmix_400_p20_c100_0007,400,99,88.0470,0.1632,0.2523,D20,20,106.1956,981.6156,981.6156,17,17
9,pmmix,pmmix_p20_c100,edd,0.5,c09_pmmix_400_p20_c100_0007,400,99,88.0470,0.1632,0.2523,D20,20,106.1956,981.6156,981.6156,-1,-1
9,pmmix,pmmix_p20_c100,atc,1.0,c09_pmmix_400_p20_c100_0007,400,99,88.0470,0.1632,0.2523,D20,20,106.1956,850.6288,850.6288,14,14
9,pmmix,pmmix_p20_c100,edd,1.0,c09_pmmix_400_p20_c100_0007,400,99,88.0470,0.1632,0.2523,D20,20,106.1956,850.6288,850.6288,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.25,c09_pmmix_400_p20_c100_0008,400,99,90.9295,0.1373,0.1788,D20,9,115.4357,165.4208,165.4208,9,9
9,pmmix,pmmix_p20_c100,edd,0.25,c09_pmmix_400_p20_c100_0008,400,99,90.9295,0.1373,0.1788,D20,9,115.4357,165.4208,165.4208,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.5,c09_pmmix_400_p20_c100_0008,400,99,90.9295,0.1373,0.1788,D20,9,115.4357,165.4208,165.4208,9,9
9,pmmix,pmmix_p20_c100,edd,0.5,c09_pmmix_400_p20_c100_0008,400,99,90.9295,0.1373,0.1788,D20,9,115.4357,165.4208,165.4208,-1,-1
9,pmmix,pmmix_p20_c100,atc,1.0,c09_pmmix_400_p20_c100_0008,400,99,90.9295,0.1373,0.1788,D20,9,115.4357,350.0616,350.0616,10,10
9,pmmix,pmmix_p20_c100,edd,1.0,c09_pmmix_400_p20_c100_0008,400,99,90.9295,0.1373,0.1788,D20,9,115.4357,350.0616,350.0616,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.25,c09_pmmix_400_p20_c100_0009,400,99,85.4495,0.1700,0.3211,B30,27,109.1172,1251.3400,1251.3400,15,15
9,pmmix,pmmix_p20_c100,edd,0.25,c09_pmmix_400_p20_c100_0009,400,99,85.4495,0.1700,0.3211,B30,27,109.1172,1251.3400,1251.3400,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.5,c09_pmmix_400_p20_c100_0009,400,99,85.4495,0.1700,0.3211,B30,27,109.1172,1172.6708,1172.6708,14,14
9,pmmix,pmmix_p20_c100,edd,0.5,c09_pmmix_400_p20_c100_0009,400,99,85.4495,0.1700,0.3211,B30,27,109.1172,1172.6708,1172.6708,-1,-1
9,pmmix,pmmix_p20_c100,atc,1.0,c09_pmmix_400_p20_c100_0009,400,99,85.4495,0.1700,0.3211,B30,27,109.1172,1140.3624,1140.3624,14,14
9,pmmix,pmmix_p20_c100,edd,1.0,c09_pmmix_400_p20_c100_0009,400,99,85.4495,0.1700,0.3211,B30,27,109.1172,1140.3624,1140.3624,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.25,c09_pmmix_400_p20_c100_0010,400,99,84.7831,0.1722,0.7322,E20,13,100.0015,650.3548,650.3548,10,10
9,pmmix,pmmix_p20_c100,edd,0.25,c09_pmmix_400_p20_c100_0010,400,99,84.7831,0.1722,0.7322,E20,13,100.0015,650.3548,650.3548,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.5,c09_pmmix_400_p20_c100_0010,400,99,84.7831,0.1722,0.7322,E20,13,100.0015,828.1812,828.1812,12,12
9,pmmix,pmmix_p20_c100,edd,0.5,c09_pmmix_400_p20_c100_0010,400,99,84.7831,0.1722,0.7322,E20,13,100.0015,828.1812,828.1812,-1,-1
9,pmmix,pmmix_p20_c100,atc,1.0,c09_pmmix_400_p20_c100_0010,400,99,84.7831,0.1722,0.7322,E20,13,100.0015,881.6936,881.6936,18,18
9,pmmix,pmmix_p20_c100,edd,1.0,c09_pmmix_400_p20_c100_0010,400,99,84.7831,0.1722,0.7322,E20,13,100.0015,881.6936,881.6936,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.25,c09_pmmix_400_p20_c100_0011,400,99,82.2153,0.1575,0.2305,D30,15,111.5687,681.6536,681.6536,17,17
9,pmmix,pmmix_p20_c100,edd,0.25,c09_pmmix_400_p20_c100_0011,400,99,82.2153,0.1575,0.2305,D30,15,111.5687,681.6536,681.6536,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.5,c09_pmmix_400_p20_c100_0011,400,99,82.2153,0.1575,0.2305,D30,15,111.5687,654.3280,654.3280,17,17
9,pmmix,pmmix_p20_c100,edd,0.5,c09_pmmix_400_p20_c100_0011,400,99,82.2153,0.1575,0.2305,D30,15,111.5687,654.3280,654.3280,-1,-1
9,pmmix,pmmix_p20_c100,atc,1.0,c09_pmmix_400_p20_c100_0011,400,99,82.2153,0.1575,0.2305,D30,15,111.5687,672.0168,672.0168,17,17
9,pmmix,pmmix_p20_c100,edd,1.0,c09_pmmix_400_p20_c100_0011,400,99,82.2153,0.1575,0.2305,D30,15,111.5687,672.0168,672.0168,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.25,c09_pmmix_400_p20_c100_0012,400,99,85.7830,0.1600,0.2034,C30,18,101.2191,745.5808,745.5808,17,17
9,pmmix,pmmix_p20_c100,edd,0.25,c09_pmmix_400_p20_c100_0012,400,99,85.7830,0.1600,0.2034,C30,18,101.2191,745.5808,745.5808,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.5,c09_pmmix_400_p20_c100_0012,400,99,85.7830,0.1600,0.2034,C30,18,101.2191,644.1816,644.1816,16,16
9,pmmix,pmmix_p20_c100,edd,0.5,c09_pmmix_400_p20_c100_0012,400,99,85.7830,0.1600,0.2034,C30,18,101.2191,644.1816,644.1816,-1,-1
9,pmmix,pmmix_p20_c100,atc,1.0,c09_pmmix_400_p20_c100_0012,400,99,85.7830,0.1600,0.2034,C30,18,101.2191,606.3976,606.3976,20,20
9,pmmix,pmmix_p20_c100,edd,1.0,c09_pmmix_400_p20_c100_0012,400,99,85.7830,0.1600,0.2034,C30,18,101.2191,606.3976,606.3976,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.25,c09_pmmix_400_p20_c100_0013,400,99,87.4961,0.1655,0.2238,D50,17,114.6882,775.1992,775.1992,16,16
9,pmmix,pmmix_p20_c100,edd,0.25,c09_pmmix_400_p20_c100_0013,400,99,87.4961,0.1655,0.2238,D50,17,114.6882,775.1992,775.1992,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.5,c09_pmmix_400_p20_c100_0013,400,99,87.4961,0.1655,0.2238,D50,17,114.6882,811.6984,811.6984,16,16
9,pmmix,pmmix_p20_c100,edd,0.5,c09_pmmix_400_p20_c100_0013,400,99,87.4961,0.1655,0.2238,D50,17,114.6882,811.6984,811.6984,-1,-1
9,pmmix,pmmix_p20_c100,atc,1.0,c09_pmmix_400_p20_c100_0013,400,99,87.4961,0.1655,0.2238,D50,17,114.6882,696.7408,696.7408,20,20
9,pmmix,pmmix_p20_c100,edd,1.0,c09_pmmix_400_p20_c100_0013,400,99,87.4961,0.1655,0.2238,D50,17,114.6882,696.7408,696.7408,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.25,c09_pmmix_400_p20_c100_0014,400,99,88.4710,0.1646,0.2777,E20,19,112.2478,663.9368,663.9368,13,13
9,pmmix,pmmix_p20_c100,edd,0.25,c09_pmmix_400_p20_c100_0014,400,99,88.4710,0.1646,0.2777,E20,19,112.2478,663.9368,663.9368,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.5,c09_pmmix_400_p20_c100_0014,400,99,88.4710,0.1646,0.2777,E20,19,112.2478,705.6608,705.6608,15,15
9,pmmix,pmmix_p20_c100,edd,0.5,c09_pmmix_400_p20_c100_0014,400,99,88.4710,0.1646,0.2777,E20,19,112.2478,705.6608,705.6608,-1,-1
9,pmmix,pmmix_p20_c100,atc,1.0,c09_pmmix_400_p20_c100_0014,400,99,88.4710,0.1646,0.2777,E20,19,112.2478,903.1500,903.1500,16,16
9,pmmix,pmmix_p20_c100,edd,1.0,c09_pmmix_400_p20_c100_0014,400,99,88.4710,0.1646,0.2777,E20,19,112.2478,903.1500,903.1500,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.25,c09_pmmix_400_p20_c100_0015,400,99,83.6494,0.1614,0.2646,D20,12,103.9079,522.1880,522.1880,12,12
9,pmmix,pmmix_p20_c100,edd,0.25,c09_pmmix_400_p20_c100_0015,400,99,83.6494,0.1614,0.2646,D20,12,103.9079,522.1880,522.1880,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.5,c09_pmmix_400_p20_c100_0015,400,99,83.6494,0.1614,0.2646,D20,12,103.9079,522.3560,522.3560,13,13
9,pmmix,pmmix_p20_c100,edd,0.5,c09_pmmix_400_p20_c100_0015,400,99,83.6494,0.1614,0.2646,D20,12,103.9079,522.3560,522.3560,-1,-1
9,pmmix,pmmix_p20_c100,atc,1.0,c09_pmmix_400_p20_c100_0015,400,99,83.6494,0.1614,0.2646,D20,12,103.9079,920.0376,920.0376,14,14
9,pmmix,pmmix_p20_c100,edd,1.0,c09_pmmix_400_p20_c100_0015,400,99,83.6494,0.1614,0.2646,D20,12,103.9079,920.0376,920.0376,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.25,c09_pmmix_400_p20_c100_0016,400,99,87.3818,0.1680,0.2319,D20,21,135.6791,784.9928,784.9928,15,15
9,pmmix,pmmix_p20_c100,edd,0.25,c09_pmmix_400_p20_c100_0016,400,99,87.3818,0.1680,0.2319,D20,21,135.6791,784.9928,784.9928,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.5,c09_pmmix_400_p20_c100_0016,400,99,87.3818,0.1680,0.2319,D20,21,135.6791,838.8224,838.8224,17,17
9,pmmix,pmmix_p20_c100,edd,0.5,c09_pmmix_400_p20_c100_0016,400,99,87.3818,0.1680,0.2319,D20,21,135.6791,838.8224,838.8224,-1,-1
9,pmmix,pmmix_p20_c100,atc,1.0,c09_pmmix_400_p20_c100_0016,400,99,87.3818,0.1680,0.2319,D20,21,135.6791,1004.1264,1004.1264,21,21
9,pmmix,pmmix_p20_c100,edd,1.0,c09_pmmix_400_p20_c100_0016,400,99,87.3818,0.1680,0.2319,D20,21,135.6791,1004.1264,1004.1264,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.25,c09_pmmix_400_p20_c100_0017,400,99,89.4131,0.1456,0.2095,C10,16,113.8899,940.2956,940.2956,17,17
9,pmmix,pmmix_p20_c100,edd,0.25,c09_pmmix_400_p20_c100_0017,400,99,89.4131,0.1456,0.2095,C10,16,113.8899,940.2956,940.2956,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.5,c09_pmmix_400_p20_c100_0017,400,99,89.4131,0.1456,0.2095,C10,16,113.8899,954.1292,954.1292,18,18
9,pmmix,pmmix_p20_c100,edd,0.5,c09_pmmix_400_p20_c100_0017,400,99,89.4131,0.1456,0.2095,C10,16,113.8899,954.1292,954.1292,-1,-1
9,pmmix,pmmix_p20_c100,atc,1.0,c09_pmmix_400_p20_c100_0017,400,99,89.4131,0.1456,0.2095,C10,16,113.8899,957.0316,957.0316,17,17
9,pmmix,pmmix_p20_c100,edd,1.0,c09_pmmix_400_p20_c100_0017,400,99,89.4131,0.1456,0.2095,C10,16,113.8899,957.0316,957.0316,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.25,c09_pmmix_400_p20_c100_0018,400,99,84.8541,0.1691,0.3547,C30,18,110.2262,474.4896,474.4896,10,10
9,pmmix,pmmix_p20_c100,edd,0.25,c09_pmmix_400_p20_c100_0018,400,99,84.8541,0.1691,0.3547,C30,18,110.2262,474.4896,474.4896,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.5,c09_pmmix_400_p20_c100_0018,400,99,84.8541,0.1691,0.3547,C30,18,110.2262,653.8672,653.8672,14,14
9,pmmix,pmmix_p20_c100,edd,0.5,c09_pmmix_400_p20_c100_0018,400,99,84.8541,0.1691,0.3547,C30,18,110.2262,653.8672,653.8672,-1,-1
9,pmmix,pmmix_p20_c100,atc,1.0,c09_pmmix_400_p20_c100_0018,400,99,84.8541,0.1691,0.3547,C30,18,110.2262,699.4476,699.4476,15,15
9,pmmix,pmmix_p20_c100,edd,1.0,c09_pmmix_400_p20_c100_0018,400,99,84.8541,0.1691,0.3547,C30,18,110.2262,699.4476,699.4476,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.25,c09_pmmix_400_p20_c100_0019,400,99,83.3932,0.1761,0.2942,B30,9,115.2044,1127.7608,1127.7608,20,20
9,pmmix,pmmix_p20_c100,edd,0.25,c09_pmmix_400_p20_c100_0019,400,99,83.3932,0.1761,0.2942,B30,9,115.2044,1127.7608,1127.7608,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.5,c09_pmmix_400_p20_c100_0019,400,99,83.3932,0.1761,0.2942,B30,9,115.2044,1204.0680,1204.0680,21,21
9,pmmix,pmmix_p20_c100,edd,0.5,c09_pmmix_400_p20_c100_0019,400,99,83.3932,0.1761,0.2942,B30,9,115.2044,1204.0680,1204.0680,-1,-1
9,pmmix,pmmix_p20_c100,atc,1.0,c09_pmmix_400_p20_c100_0019,400,99,83.3932,0.1761,0.2942,B30,9,115.2044,1223.6948,1223.6948,20,20
9,pmmix,pmmix_p20_c100,edd,1.0,c09_pmmix_400_p20_c100_0019,400,99,83.3932,0.1761,0.2942,B30,9,115.2044,1223.6948,1223.6948,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.25,c09_pmmix_400_p20_c100_0020,400,99,84.0839,0.1677,0.2596,D20,20,117.8739,699.9504,699.9504,12,12
9,pmmix,pmmix_p20_c100,edd,0.25,c09_pmmix_400_p20_c100_0020,400,99,84.0839,0.1677,0.2596,D20,20,117.8739,699.9504,699.9504,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.5,c09_pmmix_400_p20_c100_0020,400,99,84.0839,0.1677,0.2596,D20,20,117.8739,706.6896,706.6896,13,13
9,pmmix,pmmix_p20_c100,edd,0.5,c09_pmmix_400_p20_c100_0020,400,99,84.0839,0.1677,0.2596,D20,20,117.8739,706.6896,706.6896,-1,-1
9,pmmix,pmmix_p20_c100,atc,1.0,c09_pmmix_400_p20_c100_0020,400,99,84.0839,0.1677,0.2596,D20,20,117.8739,1028.3152,1028.3152,16,16
9,pmmix,pmmix_p20_c100,edd,1.0,c09_pmmix_400_p20_c100_0020,400,99,84.0839,0.1677,0.2596,D20,20,117.8739,1028.3152,1028.3152,-1,-1
9,pmmix,pmmix_p20_c100,atc,0.25,c09_pmmix_400_p20_c100_0021,400,99,89.0405,0.1375,0.1913,D20,12,102.5513,502.6072,502.6072,14,14
