campus,u,beta,inst_id,n_wos,util_pool,util_worst,inc_atc,inc_atc_frac,makespan_atc,twt_atc,twt_edd,twt_oracle,feas_atc,feas_edd,feas_oracle
9,70,1.0,c09_storm2_w80_u70_0005,1599,0.723009835858586,0.9440341964285713,71,0.04440275171982489,129.0009,1176.5964,1174.5063999999998,1203.4408,True,True,True
9,70,0.25,c09_storm2_w80_u70_0006,1562,0.695889583333333,0.9153997916666667,76,0.04865556978233035,129.5574,1569.6783999999993,1573.8403999999998,1571.3703999999998,True,True,True
9,70,0.5,c09_storm2_w80_u70_0006,1562,0.695889583333333,0.9153997916666667,76,0.04865556978233035,129.5574,1572.143199999999,1576.3051999999996,1571.5135999999993,True,True,True
9,70,0.75,c09_storm2_w80_u70_0006,1562,0.695889583333333,0.9153997916666667,76,0.04865556978233035,129.5574,1739.3271999999993,1734.1679999999997,1738.6975999999995,True,True,True
9,70,1.0,c09_storm2_w80_u70_0006,1562,0.695889583333333,0.9153997916666667,76,0.04865556978233035,129.5574,1582.7195999999994,1577.5603999999998,1579.8531999999996,True,True,True
9,70,0.25,c09_storm2_w80_u70_0007,1631,0.7152833333333329,1.010209821428571,80,0.049049662783568364,128.0725,629.3564000000002,632.8668000000001,634.3596000000002,True,True,True
9,70,0.5,c09_storm2_w80_u70_0007,1631,0.7152833333333329,1.010209821428571,80,0.049049662783568364,128.0725,1029.2360000000003,1030.4992,1030.5024,True,True,True
9,70,0.75,c09_storm2_w80_u70_0007,1631,0.7152833333333329,1.010209821428571,80,0.049049662783568364,128.0725,1017.9648000000002,1016.7991999999999,1035.8760000000002,True,True,True
9,70,1.0,c09_storm2_w80_u70_0007,1631,0.7152833333333329,1.010209821428571,80,0.049049662783568364,128.0725,1082.3448000000003,1081.1792,1106.5272000000002,True,True,True
9,70,0.25,c09_storm2_w80_u70_0008,1611,0.6703989267676765,0.900671517857143,80,0.04965859714463067,111.46379999999999,488.9687999999999,481.6679999999999,481.3615999999999,True,True,True
9,70,0.5,c09_storm2_w80_u70_0008,1611,0.6703989267676765,0.900671517857143,80,0.04965859714463067,111.46379999999999,542.9023999999998,535.6015999999998,543.0575999999999,True,True,True
9,70,0.75,c09_storm2_w80_u70_0008,1611,0.6703989267676765,0.900671517857143,80,0.04965859714463067,111.46379999999999,542.9023999999998,535.6015999999998,543.0575999999999,True,True,True
9,70,1.0,c09_storm2_w80_u70_0008,1611,0.6703989267676765,0.900671517857143,80,0.04965859714463067,111.46379999999999,495.62599999999986,488.3251999999999,495.7811999999999,True,True,True
9,70,0.25,c09_storm2_w80_u70_0009,1546,0.6387707954545453,0.9079952678571429,75,0.04851228978007762,107.50139999999999,964.1967999999997,964.5679999999998,964.5935999999997,True,True,True
9,70,0.5,c09_storm2_w80_u70_0009,1546,0.6387707954545453,0.9079952678571429,75,0.04851228978007762,107.50139999999999,954.0319999999997,954.4031999999997,954.8135999999997,True,True,True
9,70,0.75,c09_storm2_w80_u70_0009,1546,0.6387707954545453,0.9079952678571429,75,0.04851228978007762,107.50139999999999,1056.4999999999995,1056.8711999999996,1057.2815999999998,True,True,True
9,70,1.0,c09_storm2_w80_u70_0009,1546,0.6387707954545453,0.9079952678571429,75,0.04851228978007762,107.50139999999999,1045.8111999999996,1046.1823999999997,1044.6559999999997,True,True,True
9,70,0.25,c09_storm2_w80_u70_0010,1558,0.6465997222222222,1.012542232142857,85,0.05455712451861361,124.021,24.998399999999947,24.998399999999947,24.998399999999947,True,True,True
