part,arm,policy,split_fit,alpha,band_mode,campus,regime,u,beta,rho,seed,inst_id,n_wos,rule,m0_alone,oracle,rule_sup,m0_sup,m0_sup_revfrac,m0_sup_orr,rule_sup_revfrac,rule_sup_orr
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,303,c10_storm2_w80_u110_0028,10267,9687.934600,7150.351600,1717.692800,3263.591600,3533.196800,0.2491,0.0617,0.2495,0.0853
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,303,c10_storm2_w80_u110_0029,10267,9395.742800,7701.196000,2362.220400,3058.022000,4178.194400,0.2494,0.0639,0.2498,0.0738
map,stability,stability,1,0.1,global,10,storm2,110,0.5,0.25,303,c10_storm2_w80_u110_0020,10267,14728.076800,4351.352000,1509.153200,6363.157200,2551.744800,0.2499,0.0307,0.2501,0.1203
map,stability,stability,1,0.1,global,10,storm2,110,0.5,0.25,303,c10_storm2_w80_u110_0021,10267,11632.251200,4242.440200,2408.478000,5670.757400,2824.653000,0.2492,0.0286,0.2494,0.1154
map,stability,stability,1,0.1,global,10,storm2,110,0.5,0.25,303,c10_storm2_w80_u110_0022,10267,14552.384600,4628.330400,1614.237200,8364.879200,2437.668800,0.2500,0.0394,0.2500,0.1293
map,stability,stability,1,0.1,global,10,storm2,110,0.5,0.25,303,c10_storm2_w80_u110_0023,10267,16240.200800,7016.457600,3753.969200,7511.492400,4657.824400,0.2494,0.0357,0.2496,0.1242
map,stability,stability,1,0.1,global,10,storm2,110,0.5,0.25,303,c10_storm2_w80_u110_0024,10267,16386.252600,4122.628800,1640.545600,7215.198800,2249.131800,0.2496,0.0340,0.2499,0.1335
map,stability,stability,1,0.1,global,10,storm2,110,0.5,0.25,303,c10_storm2_w80_u110_0025,10267,18543.971400,4825.464800,1835.774800,8694.794000,2334.165400,0.2498,0.0617,0.2501,0.1363
map,stability,stability,1,0.1,global,10,storm2,110,0.5,0.25,303,c10_storm2_w80_u110_0026,10267,12709.683000,4553.185200,1570.760400,4608.160400,2258.653600,0.2491,0.0403,0.2499,0.1220
map,stability,stability,1,0.1,global,10,storm2,110,0.5,0.25,303,c10_storm2_w80_u110_0027,10267,15049.014200,4108.900400,1483.886800,5585.535200,2804.646000,0.2492,0.0370,0.2501,0.1402
map,stability,stability,1,0.1,global,10,storm2,110,0.5,0.25,303,c10_storm2_w80_u110_0028,10267,18513.694000,5979.189400,2284.698400,8768.442400,3499.862000,0.2499,0.0395,0.2499,0.1475
