campus,track,size,level,rule,beta,inst_id,twt_rule,twt_oracle
9,storm,150,a200_c100,edd,1.0,c09_storm_150_a200_c100_0013,4.1988,4.1988
9,storm,150,a200_c100,atc,0.5,c09_storm_150_a200_c100_0014,54.8448,54.8448
9,storm,150,a200_c100,edd,0.5,c09_storm_150_a200_c100_0014,54.8448,54.8448
9,storm,150,a200_c100,atc,1.0,c09_storm_150_a200_c100_0014,54.8448,54.8448
9,storm,150,a200_c100,edd,1.0,c09_storm_150_a200_c100_0014,54.8448,54.8448
9,storm,150,a200_c100,atc,0.5,c09_storm_150_a200_c100_0015,184.8924,184.8924
9,storm,150,a200_c100,edd,0.5,c09_storm_150_a200_c100_0015,184.8924,184.8924
9,storm,150,a200_c100,atc,1.0,c09_storm_150_a200_c100_0015,44.6384,44.6384
9,storm,150,a200_c100,edd,1.0,c09_storm_150_a200_c100_0015,44.6384,44.6384
9,storm,150,a200_c100,atc,0.5,c09_storm_150_a200_c100_0016,58.1480,58.1480
9,storm,150,a200_c100,edd,0.5,c09_storm_150_a200_c100_0016,58.1480,58.1480
9,storm,150,a200_c100,atc,1.0,c09_storm_150_a200_c100_0016,58.1480,58.1480
9,storm,150,a200_c100,edd,1.0,c09_storm_150_a200_c100_0016,58.1480,58.1480
9,storm,150,a200_c100,atc,0.5,c09_storm_150_a200_c100_0017,0.0000,0.0000
9,storm,150,a200_c100,edd,0.5,c09_storm_150_a200_c100_0017,0.0000,0.0000
9,storm,150,a200_c100,atc,1.0,c09_storm_150_a200_c100_0017,28.2888,28.2888
9,storm,150,a200_c100,edd,1.0,c09_storm_150_a200_c100_0017,28.2888,28.2888
9,storm,150,a200_c100,atc,0.5,c09_storm_150_a200_c100_0018,5.4464,5.4464
9,storm,150,a200_c100,edd,0.5,c09_storm_150_a200_c100_0018,5.4464,5.4464
9,storm,150,a200_c100,atc,1.0,c09_storm_150_a200_c100_0018,29.2216,29.2216
9,storm,150,a200_c100,edd,1.0,c09_storm_150_a200_c100_0018,29.2216,29.2216
9,storm,150,a200_c100,atc,0.5,c09_storm_150_a200_c100_0019,0.0000,0.0000
9,storm,150,a200_c100,edd,0.5,c09_storm_150_a200_c100_0019,0.0000,0.0000
9,storm,150,a200_c100,atc,1.0,c09_storm_150_a200_c100_0019,0.0000,0.0000
9,storm,150,a200_c100,edd,1.0,c09_storm_150_a200_c100_0019,0.0000,0.0000
9,storm,150,a200_c100,atc,0.5,c09_storm_150_a200_c100_0020,9.1568,9.1568
9,storm,150,a200_c100,edd,0.5,c09_storm_150_a200_c100_0020,9.1568,9.1568
9,storm,150,a200_c100,atc,1.0,c09_storm_150_a200_c100_0020,9.1568,9.1568
9,storm,150,a200_c100,edd,1.0,c09_storm_150_a200_c100_0020,9.1568,9.1568
9,storm,150,a200_c100,atc,0.5,c09_storm_150_a200_c100_0021,87.2376,87.2376
9,storm,150,a200_c100,edd,0.5,c09_storm_150_a200_c100_0021,87.2376,87.2376
9,storm,150,a200_c100,atc,1.0,c09_storm_150_a200_c100_0021,87.2376,87.2376
9,storm,150,a200_c100,edd,1.0,c09_storm_150_a200_c100_0021,87.2376,87.2376
9,storm,150,a200_c100,atc,0.5,c09_storm_150_a200_c100_0022,265.4936,265.4936
9,storm,150,a200_c100,edd,0.5,c09_storm_150_a200_c100_0022,265.4936,265.4936
9,storm,150,a200_c100,atc,1.0,c09_storm_150_a200_c100_0022,265.4936,265.4936
9,storm,150,a200_c100,edd,1.0,c09_storm_150_a200_c100_0022,265.4936,265.4936
9,storm,150,a200_c100,atc,0.5,c09_storm_150_a200_c100_0023,340.4096,340.4096
9,storm,150,a200_c100,edd,0.5,c09_storm_150_a200_c100_0023,340.4096,340.4096
9,storm,150,a200_c100,atc,1.0,c09_storm_150_a200_c100_0023,340.4096,340.4096
9,storm,150,a200_c100,edd,1.0,c09_storm_150_a200_c100_0023,340.4096,340.4096
9,storm,150,a200_c100,atc,0.5,c09_storm_150_a200_c100_0024,26.6848,26.6848
9,storm,150,a200_c100,edd,0.5,c09_storm_150_a200_c100_0024,26.6848,26.6848
9,storm,150,a200_c100,atc,1.0,c09_storm_150_a200_c100_0024,34.6608,34.6608
9,storm,150,a200_c100,edd,1.0,c09_storm_150_a200_c100_0024,34.6608,34.6608
9,storm,150,a200_c100,atc,0.5,c09_storm_150_a200_c100_0025,5.7704,5.7704
9,storm,150,a200_c100,edd,0.5,c09_storm_150_a200_c100_0025,5.7704,5.7704
9,storm,150,a200_c100,atc,1.0,c09_storm_150_a200_c100_0025,5.7704,5.7704
9,storm,150,a200_c100,edd,1.0,c09_storm_150_a200_c100_0025,5.7704,5.7704
9,storm,150,a200_c100,atc,0.5,c09_storm_150_a200_c100_0026,45.3168,45.3168
9,storm,150,a200_c100,edd,0.5,c09_storm_150_a200_c100_0026,45.3168,45.3168
9,storm,150,a200_c100,atc,1.0,c09_storm_150_a200_c100_0026,0.0000,0.0000
9,storm,150,a200_c100,edd,1.0,c09_storm_150_a200_c100_0026,0.0000,0.0000
9,storm,150,a200_c100,atc,0.5,c09_storm_150_a200_c100_0027,16.4624,16.4624
9,storm,150,a200_c100,edd,0.5,c09_storm_150_a200_c100_0027,16.4624,16.4624
9,storm,150,a200_c100,atc,1.0,c09_storm_150_a200_c100_0027,5.8224,5.8224
9,storm,150,a200_c100,edd,1.0,c09_storm_150_a200_c100_0027,5.8224,5.8224
9,storm,150,a200_c100,atc,0.5,c09_storm_150_a200_c100_0028,1.4732,1.4732
9,storm,150,a200_c100,edd,0.5,c09_storm_150_a200_c100_0028,1.4732,1.4732
9,storm,150,a200_c100,atc,1.0,c09_storm_150_a200_c100_0028,1.4732,1.4732
9,storm,150,a200_c100,edd,1.0,c09_storm_150_a200_c100_0028,1.4732,1.4732
9,storm,150,a200_c100,atc,0.5,c09_storm_150_a200_c100_0029,0.0000,0.0000
9,storm,150,a200_c100,edd,0.5,c09_storm_150_a200_c100_0029,0.0000,0.0000
9,storm,150,a200_c100,atc,1.0,c09_storm_150_a200_c100_0029,0.0000,0.0000
9,storm,150,a200_c100,edd,1.0,c09_storm_150_a200_c100_0029,0.0000,0.0000
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0000,21.2552,21.2552
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0000,21.2552,21.2552
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0000,21.2552,21.2552
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0000,21.2552,21.2552
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0001,188.2320,188.2320
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0001,188.2320,188.2320
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0001,188.2320,188.2320
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0001,188.2320,188.2320
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0002,0.0000,0.0000
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0002,0.0000,0.0000
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0002,0.0000,0.0000
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0002,0.0000,0.0000
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0003,1.0536,1.0536
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0003,1.0536,1.0536
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0003,11.1156,11.1156
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0003,11.1156,11.1156
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0004,206.5264,206.5264
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0004,206.5264,206.5264
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0004,208.4752,208.4752
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0004,208.4752,208.4752
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0005,23.7280,23.7280
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0005,23.7280,23.7280
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0005,23.7280,23.7280
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0005,23.7280,23.7280
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0006,24.0056,24.0056
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0006,24.0056,24.0056
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0006,26.1032,26.1032
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0006,26.1032,26.1032
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0007,0.0000,0.0000
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0007,0.0000,0.0000
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0007,0.0000,0.0000
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0007,0.0000,0.0000
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0008,52.4184,52.4184
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0008,52.4184,52.4184
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0008,62.2288,62.2288
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0008,62.2288,62.2288
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0009,51.0648,51.0648
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0009,51.0648,51.0648
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0009,0.0000,0.0000
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0009,0.0000,0.0000
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0010,14.6104,14.6104
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0010,14.6104,14.6104
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0010,0.9560,0.9560
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0010,0.9560,0.9560
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0011,66.2032,66.2032
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0011,66.2032,66.2032
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0011,147.9200,147.9200
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0011,147.9200,147.9200
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0012,0.0000,0.0000
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0012,0.0000,0.0000
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0012,0.0000,0.0000
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0012,0.0000,0.0000
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0013,0.0000,0.0000
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0013,0.0000,0.0000
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0013,68.3056,68.3056
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0013,68.3056,68.3056
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0014,46.6280,46.6280
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0014,46.6280,46.6280
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0014,46.6280,46.6280
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0014,46.6280,46.6280
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0015,111.0000,111.0000
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0015,111.0000,111.0000
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0015,325.4664,325.4664
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0015,325.4664,325.4664
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0016,0.0000,0.0000
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0016,0.0000,0.0000
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0016,0.0000,0.0000
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0016,0.0000,0.0000
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0017,0.1824,0.1824
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0017,0.1824,0.1824
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0017,0.0000,0.0000
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0017,0.0000,0.0000
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0018,46.4128,46.4128
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0018,46.4128,46.4128
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0018,46.4128,46.4128
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0018,46.4128,46.4128
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0019,87.3520,87.3520
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0019,87.3520,87.3520
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0019,0.0000,0.0000
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0019,0.0000,0.0000
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0020,70.6384,70.6384
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0020,70.6384,70.6384
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0020,70.6384,70.6384
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0020,70.6384,70.6384
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0021,0.0000,0.0000
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0021,0.0000,0.0000
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0021,0.0000,0.0000
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0021,0.0000,0.0000
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0022,41.2512,41.2512
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0022,41.2512,41.2512
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0022,0.0000,0.0000
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0022,0.0000,0.0000
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0023,41.1360,41.1360
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0023,41.1360,41.1360
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0023,158.5112,158.5112
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0023,158.5112,158.5112
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0024,0.0000,0.0000
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0024,0.0000,0.0000
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0024,0.0000,0.0000
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0024,0.0000,0.0000
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0025,104.4840,104.4840
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0025,104.4840,104.4840
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0025,104.4840,104.4840
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0025,104.4840,104.4840
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0026,366.4944,366.4944
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0026,366.4944,366.4944
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0026,366.4944,366.4944
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0026,366.4944,366.4944
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0027,55.6968,55.6968
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0027,55.6968,55.6968
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0027,29.6248,29.6248
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0027,29.6248,29.6248
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0028,97.7856,97.7856
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0028,97.7856,97.7856
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0028,97.7856,97.7856
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0028,97.7856,97.7856
9,storm,150,a300_c100,atc,0.5,c09_storm_150_a300_c100_0029,171.5968,171.5968
9,storm,150,a300_c100,edd,0.5,c09_storm_150_a300_c100_0029,171.5968,171.5968
9,storm,150,a300_c100,atc,1.0,c09_storm_150_a300_c100_0029,171.5968,171.5968
9,storm,150,a300_c100,edd,1.0,c09_storm_150_a300_c100_0029,171.5968,171.5968
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0000,448.5164,448.5164
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0000,448.5164,448.5164
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0000,367.1980,367.1980
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0000,367.1980,367.1980
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0001,200.2784,200.2784
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0001,200.2784,200.2784
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0001,282.0152,282.0152
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0001,282.0152,282.0152
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0002,31.7844,31.7844
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0002,31.7844,31.7844
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0002,87.4656,87.4656
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0002,87.4656,87.4656
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0003,568.9912,568.9912
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0003,568.9912,568.9912
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0003,169.8320,169.8320
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0003,169.8320,169.8320
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0004,125.7912,125.7912
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0004,125.7912,125.7912
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0004,92.1664,92.1664
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0004,92.1664,92.1664
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0005,192.1440,192.1440
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0005,192.1440,192.1440
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0005,202.2012,202.2012
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0005,202.2012,202.2012
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0006,49.9600,49.9600
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0006,49.9600,49.9600
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0006,92.4144,92.4144
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0006,92.4144,92.4144
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0007,294.4872,294.4872
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0007,294.4872,294.4872
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0007,158.6832,158.6832
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0007,158.6832,158.6832
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0008,229.2168,229.2168
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0008,229.2168,229.2168
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0008,275.1592,275.1592
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0008,275.1592,275.1592
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0009,16.6628,16.6628
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0009,16.6628,16.6628
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0009,299.9336,299.9336
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0009,299.9336,299.9336
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0010,278.6232,278.6232
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0010,278.6232,278.6232
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0010,666.5448,666.5448
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0010,666.5448,666.5448
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0011,134.4072,134.4072
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0011,134.4072,134.4072
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0011,157.2104,157.2104
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0011,157.2104,157.2104
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0012,0.1064,0.1064
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0012,0.1064,0.1064
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0012,6.3192,6.3192
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0012,6.3192,6.3192
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0013,582.8972,582.8972
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0013,582.8972,582.8972
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0013,748.8008,748.8008
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0013,748.8008,748.8008
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0014,241.8192,241.8192
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0014,241.8192,241.8192
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0014,241.8192,241.8192
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0014,241.8192,241.8192
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0015,253.3048,253.3048
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0015,253.3048,253.3048
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0015,263.7240,263.7240
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0015,263.7240,263.7240
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0016,141.0216,141.0216
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0016,141.0216,141.0216
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0016,173.0944,173.0944
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0016,173.0944,173.0944
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0017,364.6960,364.6960
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0017,364.6960,364.6960
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0017,235.7760,235.7760
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0017,235.7760,235.7760
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0018,176.0896,176.0896
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0018,176.0896,176.0896
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0018,103.0912,103.0912
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0018,103.0912,103.0912
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0019,168.7528,168.7528
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0019,168.7528,168.7528
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0019,94.6480,94.6480
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0019,94.6480,94.6480
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0020,304.4080,304.4080
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0020,304.4080,304.4080
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0020,344.1624,344.1624
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0020,344.1624,344.1624
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0021,106.9168,106.9168
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0021,106.9168,106.9168
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0021,57.7320,57.7320
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0021,57.7320,57.7320
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0022,46.0152,46.0152
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0022,46.0152,46.0152
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0022,46.0152,46.0152
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0022,46.0152,46.0152
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0023,157.2256,157.2256
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0023,157.2256,157.2256
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0023,437.1664,437.1664
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0023,437.1664,437.1664
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0024,24.2712,24.2712
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0024,24.2712,24.2712
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0024,123.6272,123.6272
9,pmmix,150,p20_c60,edd,1.0,c09_pmmix_150_p20_c60_0024,123.6272,123.6272
9,pmmix,150,p20_c60,atc,0.5,c09_pmmix_150_p20_c60_0025,92.2704,92.2704
9,pmmix,150,p20_c60,edd,0.5,c09_pmmix_150_p20_c60_0025,92.2704,92.2704
9,pmmix,150,p20_c60,atc,1.0,c09_pmmix_150_p20_c60_0025,1.7112,1.7112
